locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883598_00001	CDS	1077				hypothetical protein
MW883598_00002	CDS	468				hypothetical protein
MW883598_00003	CDS	306				hypothetical protein
MW883598_00004	CDS	504				hypothetical protein
MW883598_00005	CDS	570				hypothetical protein
MW883598_00006	CDS	306				hypothetical protein
MW883598_00007	CDS	1362	MCP			Major capsid protein
MW883598_00008	CDS	1458				hypothetical protein
MW883598_00009	CDS	1548				hypothetical protein
MW883598_00010	CDS	219				hypothetical protein
MW883598_00011	CDS	393				hypothetical protein
MW883598_00012	CDS	261				hypothetical protein
MW883598_00013	CDS	333				hypothetical protein
MW883598_00014	CDS	1398				hypothetical protein
MW883598_00015	CDS	294				hypothetical protein
MW883598_00016	CDS	957				hypothetical protein
MW883598_00017	CDS	792				hypothetical protein
MW883598_00018	CDS	588				hypothetical protein
MW883598_00019	CDS	336				hypothetical protein
MW883598_00020	CDS	237				hypothetical protein
MW883598_00021	CDS	2847				hypothetical protein
MW883598_00022	CDS	534				hypothetical protein
MW883598_00023	CDS	1272				hypothetical protein
MW883598_00024	CDS	366				hypothetical protein
MW883598_00025	CDS	2574				hypothetical protein
	CRISPR	188				
MW883598_00026	CDS	186				hypothetical protein
MW883598_00027	CDS	108				hypothetical protein
MW883598_00028	CDS	939		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
MW883598_00029	CDS	207				hypothetical protein
MW883598_00030	CDS	276				hypothetical protein
MW883598_00031	CDS	897				hypothetical protein
MW883598_00032	CDS	3507				hypothetical protein
MW883598_00033	CDS	204				hypothetical protein
MW883598_00034	CDS	585				hypothetical protein
MW883598_00035	CDS	576				hypothetical protein
MW883598_00036	CDS	903				hypothetical protein
MW883598_00037	CDS	3159	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MW883598_00038	CDS	1134				hypothetical protein
MW883598_00039	CDS	1026				hypothetical protein
MW883598_00040	CDS	1350				hypothetical protein
MW883598_00041	CDS	1218				hypothetical protein
MW883598_00042	CDS	879				hypothetical protein
MW883598_00043	CDS	1146				hypothetical protein
MW883598_00044	CDS	1293				hypothetical protein
MW883598_00045	CDS	600				hypothetical protein
MW883598_00046	CDS	363				hypothetical protein
MW883598_00047	CDS	801				hypothetical protein
MW883598_00048	CDS	915				hypothetical protein
MW883598_00049	CDS	684				hypothetical protein
MW883598_00050	CDS	243				hypothetical protein
MW883598_00051	CDS	210				hypothetical protein
MW883598_00052	CDS	354				hypothetical protein
MW883598_00053	CDS	171				hypothetical protein
MW883598_00054	CDS	429				hypothetical protein
MW883598_00055	CDS	453				hypothetical protein
MW883598_00056	CDS	171				hypothetical protein
MW883598_00057	CDS	945				hypothetical protein
MW883598_00058	CDS	942				hypothetical protein
MW883598_00059	CDS	648				hypothetical protein
MW883598_00060	CDS	261				hypothetical protein
MW883598_00061	CDS	513				hypothetical protein
MW883598_00062	CDS	807				hypothetical protein
MW883598_00063	CDS	3762				hypothetical protein
MW883598_00064	CDS	369				hypothetical protein
MW883598_00065	CDS	2649				hypothetical protein
MW883598_00066	CDS	1473				hypothetical protein
MW883598_00067	CDS	288				hypothetical protein
MW883598_00068	CDS	216				hypothetical protein
MW883598_00069	CDS	1044				hypothetical protein
MW883598_00070	CDS	582				hypothetical protein
MW883598_00071	CDS	1434				hypothetical protein
MW883598_00072	CDS	732				hypothetical protein
MW883598_00073	CDS	516				hypothetical protein
MW883598_00074	CDS	1611				hypothetical protein
MW883598_00075	CDS	420				hypothetical protein
MW883598_00076	CDS	1023				hypothetical protein
MW883598_00077	CDS	2973				hypothetical protein
MW883598_00078	CDS	1335				hypothetical protein
MW883598_00079	CDS	465				hypothetical protein
MW883598_00080	CDS	225				hypothetical protein
MW883598_00081	CDS	474				hypothetical protein
MW883598_00082	CDS	498				hypothetical protein
MW883598_00083	CDS	1107				hypothetical protein
MW883598_00084	CDS	360				hypothetical protein
MW883598_00085	CDS	1305				hypothetical protein
MW883598_00086	CDS	531				hypothetical protein
MW883598_00087	CDS	468				hypothetical protein
MW883598_00088	CDS	771				hypothetical protein
MW883598_00089	CDS	414				hypothetical protein
MW883598_00090	CDS	1572				hypothetical protein
MW883598_00091	CDS	1002				hypothetical protein
MW883598_00092	CDS	186				hypothetical protein
