locus_tag	ftype	length_bp	gene	EC_number	COG	product
MK098186_00001	CDS	1077				hypothetical protein
MK098186_00002	CDS	456				hypothetical protein
MK098186_00003	CDS	285				hypothetical protein
MK098186_00004	CDS	453				hypothetical protein
MK098186_00005	CDS	570				hypothetical protein
MK098186_00006	CDS	306				hypothetical protein
MK098186_00007	CDS	1362	MCP			Major capsid protein
MK098186_00008	CDS	1458				hypothetical protein
MK098186_00009	CDS	1551				hypothetical protein
MK098186_00010	CDS	219				hypothetical protein
MK098186_00011	CDS	243				hypothetical protein
MK098186_00012	CDS	393				hypothetical protein
MK098186_00013	CDS	261				hypothetical protein
MK098186_00014	CDS	333				hypothetical protein
MK098186_00015	CDS	1398				hypothetical protein
MK098186_00016	CDS	294				hypothetical protein
MK098186_00017	CDS	957				hypothetical protein
MK098186_00018	CDS	792				hypothetical protein
MK098186_00019	CDS	588				hypothetical protein
MK098186_00020	CDS	333				hypothetical protein
MK098186_00021	CDS	228				hypothetical protein
MK098186_00022	CDS	2844				hypothetical protein
MK098186_00023	CDS	534				hypothetical protein
MK098186_00024	CDS	1596				hypothetical protein
MK098186_00025	CDS	3153				hypothetical protein
MK098186_00026	CDS	939		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
MK098186_00027	CDS	345				hypothetical protein
MK098186_00028	CDS	279				hypothetical protein
MK098186_00029	CDS	897				hypothetical protein
MK098186_00030	CDS	3507				hypothetical protein
MK098186_00031	CDS	204				hypothetical protein
MK098186_00032	CDS	585				hypothetical protein
MK098186_00033	CDS	576				hypothetical protein
MK098186_00034	CDS	903				hypothetical protein
MK098186_00035	CDS	3159	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MK098186_00036	CDS	1140				hypothetical protein
MK098186_00037	CDS	1026				hypothetical protein
MK098186_00038	CDS	1350				hypothetical protein
MK098186_00039	CDS	1440				hypothetical protein
MK098186_00040	CDS	879				hypothetical protein
MK098186_00041	CDS	1137				hypothetical protein
MK098186_00042	CDS	1293				hypothetical protein
MK098186_00043	CDS	600				hypothetical protein
MK098186_00044	CDS	363				hypothetical protein
MK098186_00045	CDS	801				hypothetical protein
MK098186_00046	CDS	915				hypothetical protein
MK098186_00047	CDS	684				hypothetical protein
MK098186_00048	CDS	264				hypothetical protein
MK098186_00049	CDS	354				hypothetical protein
MK098186_00050	CDS	171				hypothetical protein
MK098186_00051	CDS	429				hypothetical protein
MK098186_00052	CDS	453				hypothetical protein
MK098186_00053	CDS	945				hypothetical protein
MK098186_00054	CDS	942				hypothetical protein
MK098186_00055	CDS	648				hypothetical protein
MK098186_00056	CDS	261				hypothetical protein
MK098186_00057	CDS	513				hypothetical protein
MK098186_00058	CDS	804				hypothetical protein
MK098186_00059	CDS	3798				hypothetical protein
MK098186_00060	CDS	369				hypothetical protein
MK098186_00061	CDS	2649				hypothetical protein
MK098186_00062	CDS	1473				hypothetical protein
MK098186_00063	CDS	288				hypothetical protein
MK098186_00064	CDS	222				hypothetical protein
MK098186_00065	CDS	1044				hypothetical protein
MK098186_00066	CDS	582				hypothetical protein
MK098186_00067	CDS	1434				hypothetical protein
MK098186_00068	CDS	732				hypothetical protein
MK098186_00069	CDS	477				hypothetical protein
MK098186_00070	CDS	1611				hypothetical protein
MK098186_00071	CDS	420				hypothetical protein
MK098186_00072	CDS	1020				hypothetical protein
MK098186_00073	CDS	2973				hypothetical protein
MK098186_00074	CDS	1335				hypothetical protein
MK098186_00075	CDS	465				hypothetical protein
MK098186_00076	CDS	222				hypothetical protein
MK098186_00077	CDS	477				hypothetical protein
MK098186_00078	CDS	498				hypothetical protein
MK098186_00079	CDS	1107				hypothetical protein
MK098186_00080	CDS	360				hypothetical protein
MK098186_00081	CDS	1305				hypothetical protein
MK098186_00082	CDS	534				hypothetical protein
MK098186_00083	CDS	468				hypothetical protein
MK098186_00084	CDS	771				hypothetical protein
MK098186_00085	CDS	414				hypothetical protein
MK098186_00086	CDS	1572				hypothetical protein
MK098186_00087	CDS	1011				hypothetical protein
MK098186_00088	CDS	171				hypothetical protein
MK098186_00089	CDS	927				hypothetical protein
MK098186_00090	CDS	501				hypothetical protein
MK098186_00091	CDS	1164				hypothetical protein
MK098186_00092	CDS	738				hypothetical protein
MK098186_00093	CDS	492				hypothetical protein
MK098186_00094	CDS	324				hypothetical protein
MK098186_00095	CDS	570				hypothetical protein
MK098186_00096	CDS	516				hypothetical protein
MK098186_00097	CDS	1446				hypothetical protein
MK098186_00098	CDS	414				hypothetical protein
MK098186_00099	CDS	777				hypothetical protein
MK098186_00100	CDS	351				hypothetical protein
MK098186_00101	CDS	891				hypothetical protein
MK098186_00102	CDS	780				hypothetical protein
MK098186_00103	CDS	621				hypothetical protein
MK098186_00104	CDS	2763				hypothetical protein
MK098186_00105	CDS	156				hypothetical protein
MK098186_00106	CDS	897				hypothetical protein
MK098186_00107	CDS	744				hypothetical protein
MK098186_00108	CDS	504				hypothetical protein
MK098186_00109	CDS	2583				hypothetical protein
MK098186_00110	CDS	288				hypothetical protein
MK098186_00111	CDS	1011				hypothetical protein
MK098186_00112	CDS	1368				hypothetical protein
MK098186_00113	CDS	675				hypothetical protein
MK098186_00114	CDS	270				hypothetical protein
MK098186_00115	CDS	1314				hypothetical protein
MK098186_00116	CDS	288				hypothetical protein
MK098186_00117	CDS	507				hypothetical protein
MK098186_00118	CDS	528				hypothetical protein
MK098186_00119	CDS	720				hypothetical protein
MK098186_00120	CDS	381				hypothetical protein
MK098186_00121	CDS	825				hypothetical protein
