locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883602_00001	CDS	1137				hypothetical protein
MW883602_00002	CDS	456				hypothetical protein
MW883602_00003	CDS	306				hypothetical protein
MW883602_00004	CDS	492				hypothetical protein
MW883602_00005	CDS	561				hypothetical protein
MW883602_00006	CDS	306				hypothetical protein
MW883602_00007	CDS	1362	MCP			Major capsid protein
MW883602_00008	CDS	1458				hypothetical protein
MW883602_00009	CDS	1545				hypothetical protein
MW883602_00010	CDS	219				hypothetical protein
MW883602_00011	CDS	243				hypothetical protein
MW883602_00012	CDS	393				hypothetical protein
MW883602_00013	CDS	261				hypothetical protein
MW883602_00014	CDS	333				hypothetical protein
MW883602_00015	CDS	1386				hypothetical protein
MW883602_00016	CDS	294				hypothetical protein
MW883602_00017	CDS	942				hypothetical protein
MW883602_00018	CDS	792				hypothetical protein
MW883602_00019	CDS	588				hypothetical protein
MW883602_00020	CDS	333				hypothetical protein
MW883602_00021	CDS	237				hypothetical protein
MW883602_00022	CDS	2847				hypothetical protein
MW883602_00023	CDS	540				hypothetical protein
MW883602_00024	CDS	1500				hypothetical protein
MW883602_00025	CDS	159				hypothetical protein
MW883602_00026	CDS	882				hypothetical protein
MW883602_00027	CDS	309				hypothetical protein
MW883602_00028	CDS	180				hypothetical protein
MW883602_00029	CDS	393				hypothetical protein
MW883602_00030	CDS	522				hypothetical protein
MW883602_00031	CDS	324				hypothetical protein
MW883602_00032	CDS	897				hypothetical protein
MW883602_00033	CDS	3507				hypothetical protein
MW883602_00034	CDS	222				hypothetical protein
MW883602_00035	CDS	603				hypothetical protein
MW883602_00036	CDS	567				hypothetical protein
MW883602_00037	CDS	903				hypothetical protein
MW883602_00038	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MW883602_00039	CDS	1134				hypothetical protein
MW883602_00040	CDS	1026				hypothetical protein
MW883602_00041	CDS	1353				hypothetical protein
MW883602_00042	CDS	1437				hypothetical protein
MW883602_00043	CDS	873				hypothetical protein
MW883602_00044	CDS	1140				hypothetical protein
MW883602_00045	CDS	1293				hypothetical protein
MW883602_00046	CDS	594				hypothetical protein
MW883602_00047	CDS	363				hypothetical protein
MW883602_00048	CDS	801				hypothetical protein
