locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883603_00001	CDS	1137				hypothetical protein
MW883603_00002	CDS	456				hypothetical protein
MW883603_00003	CDS	171				hypothetical protein
MW883603_00004	CDS	138				hypothetical protein
MW883603_00005	CDS	333				hypothetical protein
MW883603_00006	CDS	561				hypothetical protein
MW883603_00007	CDS	306				hypothetical protein
MW883603_00008	CDS	1362	MCP			Major capsid protein
MW883603_00009	CDS	1458				hypothetical protein
MW883603_00010	CDS	1545				hypothetical protein
MW883603_00011	CDS	219				hypothetical protein
MW883603_00012	CDS	243				hypothetical protein
MW883603_00013	CDS	393				hypothetical protein
MW883603_00014	CDS	261				hypothetical protein
MW883603_00015	CDS	333				hypothetical protein
MW883603_00016	CDS	1386				hypothetical protein
MW883603_00017	CDS	294				hypothetical protein
MW883603_00018	CDS	942				hypothetical protein
MW883603_00019	CDS	792				hypothetical protein
MW883603_00020	CDS	588				hypothetical protein
MW883603_00021	CDS	333				hypothetical protein
MW883603_00022	CDS	2847				hypothetical protein
MW883603_00023	CDS	540				hypothetical protein
MW883603_00024	CDS	1500				hypothetical protein
MW883603_00025	CDS	2571				hypothetical protein
MW883603_00026	CDS	969		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
MW883603_00027	CDS	333				hypothetical protein
MW883603_00028	CDS	324				hypothetical protein
MW883603_00029	CDS	897				hypothetical protein
MW883603_00030	CDS	3507				hypothetical protein
MW883603_00031	CDS	204				hypothetical protein
MW883603_00032	CDS	603				hypothetical protein
MW883603_00033	CDS	567				hypothetical protein
MW883603_00034	CDS	903				hypothetical protein
MW883603_00035	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MW883603_00036	CDS	1134				hypothetical protein
MW883603_00037	CDS	1026				hypothetical protein
MW883603_00038	CDS	1353				hypothetical protein
MW883603_00039	CDS	1437				hypothetical protein
MW883603_00040	CDS	873				hypothetical protein
MW883603_00041	CDS	1140				hypothetical protein
MW883603_00042	CDS	1293				hypothetical protein
MW883603_00043	CDS	594				hypothetical protein
MW883603_00044	CDS	363				hypothetical protein
MW883603_00045	CDS	801				hypothetical protein
MW883603_00046	CDS	915				hypothetical protein
MW883603_00047	CDS	684				hypothetical protein
MW883603_00048	CDS	264				hypothetical protein
MW883603_00049	CDS	345				hypothetical protein
MW883603_00050	CDS	171				hypothetical protein
MW883603_00051	CDS	429				hypothetical protein
MW883603_00052	CDS	453				hypothetical protein
MW883603_00053	CDS	192				hypothetical protein
MW883603_00054	CDS	927				hypothetical protein
MW883603_00055	CDS	927				hypothetical protein
MW883603_00056	CDS	648				hypothetical protein
MW883603_00057	CDS	261				hypothetical protein
MW883603_00058	CDS	300				hypothetical protein
MW883603_00059	CDS	666				hypothetical protein
MW883603_00060	CDS	804				hypothetical protein
MW883603_00061	CDS	3324				hypothetical protein
MW883603_00062	CDS	369				hypothetical protein
MW883603_00063	CDS	2649				hypothetical protein
MW883603_00064	CDS	1476				hypothetical protein
MW883603_00065	CDS	189				hypothetical protein
MW883603_00066	CDS	294				hypothetical protein
MW883603_00067	CDS	693				hypothetical protein
MW883603_00068	CDS	585				hypothetical protein
MW883603_00069	CDS	1434				hypothetical protein
MW883603_00070	CDS	666				hypothetical protein
MW883603_00071	CDS	477				hypothetical protein
MW883603_00072	CDS	1611				hypothetical protein
MW883603_00073	CDS	1005				hypothetical protein
MW883603_00074	CDS	420				hypothetical protein
MW883603_00075	CDS	1014				hypothetical protein
MW883603_00076	CDS	267				hypothetical protein
MW883603_00077	CDS	2973				hypothetical protein
MW883603_00078	CDS	1335				hypothetical protein
MW883603_00079	CDS	465				hypothetical protein
MW883603_00080	CDS	222				hypothetical protein
MW883603_00081	CDS	498				hypothetical protein
MW883603_00082	CDS	1107				hypothetical protein
MW883603_00083	CDS	360				hypothetical protein
MW883603_00084	CDS	105				hypothetical protein
MW883603_00085	CDS	1356				hypothetical protein
MW883603_00086	CDS	603				hypothetical protein
MW883603_00087	CDS	465				hypothetical protein
MW883603_00088	CDS	771				hypothetical protein
MW883603_00089	CDS	414				hypothetical protein
MW883603_00090	CDS	1557				hypothetical protein
MW883603_00091	CDS	963				hypothetical protein
MW883603_00092	CDS	162				hypothetical protein
MW883603_00093	CDS	927				hypothetical protein
MW883603_00094	CDS	1161				hypothetical protein
MW883603_00095	CDS	738				hypothetical protein
MW883603_00096	CDS	492				hypothetical protein
MW883603_00097	CDS	324				hypothetical protein
MW883603_00098	CDS	546				hypothetical protein
MW883603_00099	CDS	516				hypothetical protein
MW883603_00100	CDS	1443				hypothetical protein
MW883603_00101	CDS	402				hypothetical protein
MW883603_00102	CDS	777				hypothetical protein
MW883603_00103	CDS	366				hypothetical protein
MW883603_00104	CDS	870				hypothetical protein
MW883603_00105	CDS	600				hypothetical protein
MW883603_00106	CDS	2766				hypothetical protein
MW883603_00107	CDS	156				hypothetical protein
MW883603_00108	CDS	891				hypothetical protein
MW883603_00109	CDS	744				hypothetical protein
MW883603_00110	CDS	504				hypothetical protein
MW883603_00111	CDS	2583				hypothetical protein
MW883603_00112	CDS	1011				hypothetical protein
MW883603_00113	CDS	1392				hypothetical protein
MW883603_00114	CDS	657				hypothetical protein
MW883603_00115	CDS	261				hypothetical protein
MW883603_00116	CDS	1320				hypothetical protein
MW883603_00117	CDS	510				hypothetical protein
MW883603_00118	CDS	651				hypothetical protein
MW883603_00119	CDS	720				hypothetical protein
MW883603_00120	CDS	372				hypothetical protein
MW883603_00121	CDS	687				hypothetical protein
