Number of species	58
Number of genes	6946
Number of genes in orthogroups	6926
Number of unassigned genes	20
Percentage of genes in orthogroups	99.7
Percentage of unassigned genes	0.3
Number of orthogroups	129
Number of species-specific orthogroups	0
Number of genes in species-specific orthogroups	0
Percentage of genes in species-specific orthogroups	0.0
Mean orthogroup size	53.7
Median orthogroup size	58.0
G50 (assigned genes)	58
G50 (all genes)	58
O50 (assigned genes)	60
O50 (all genes)	60
Number of orthogroups with all species present	82
Number of single-copy orthogroups	82
Date	2025-02-13
Orthogroups file	Orthogroups.tsv
Unassigned genes file	Orthogroups_UnassignedGenes.tsv
Per-species statistics	Statistics_PerSpecies.tsv
Overall statistics	Statistics_Overall.tsv
Orthogroups shared between species	Orthogroups_SpeciesOverlaps.tsv

Average number of genes per-species in orthogroup	Number of orthogroups	Percentage of orthogroups	Number of genes	Percentage of genes
<1	47	36.4	2170	31.3
'1	82	63.6	4756	68.7
'2	0	0.0	0	0.0
'3	0	0.0	0	0.0
'4	0	0.0	0	0.0
'5	0	0.0	0	0.0
'6	0	0.0	0	0.0
'7	0	0.0	0	0.0
'8	0	0.0	0	0.0
'9	0	0.0	0	0.0
'10	0	0.0	0	0.0
11-15	0	0.0	0	0.0
16-20	0	0.0	0	0.0
21-50	0	0.0	0	0.0
51-100	0	0.0	0	0.0
101-150	0	0.0	0	0.0
151-200	0	0.0	0	0.0
201-500	0	0.0	0	0.0
501-1000	0	0.0	0	0.0
'1001+	0	0.0	0	0.0

Number of species in orthogroup	Number of orthogroups
1	0
2	3
3	0
4	1
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	1
22	0
23	0
24	1
25	0
26	1
27	0
28	1
29	0
30	2
31	0
32	0
33	0
34	0
35	0
36	1
37	2
38	0
39	0
40	0
41	0
42	0
43	1
44	0
45	0
46	0
47	0
48	1
49	0
50	0
51	1
52	0
53	1
54	2
55	4
56	2
57	22
58	82
