locus_tag	ftype	length_bp	gene	EC_number	COG	product
AY894343_00001	CDS	1077				hypothetical protein
AY894343_00002	CDS	456				hypothetical protein
AY894343_00003	CDS	306				hypothetical protein
AY894343_00004	CDS	504				hypothetical protein
AY894343_00005	CDS	570				hypothetical protein
AY894343_00006	CDS	306				hypothetical protein
AY894343_00007	CDS	1362	MCP			Major capsid protein
AY894343_00008	CDS	1458				hypothetical protein
AY894343_00009	CDS	1548				hypothetical protein
AY894343_00010	CDS	219				hypothetical protein
AY894343_00011	CDS	234				hypothetical protein
AY894343_00012	CDS	207				hypothetical protein
AY894343_00013	CDS	261				hypothetical protein
AY894343_00014	CDS	333				hypothetical protein
AY894343_00015	CDS	1398				hypothetical protein
AY894343_00016	CDS	294				hypothetical protein
AY894343_00017	CDS	957				hypothetical protein
AY894343_00018	CDS	792				hypothetical protein
AY894343_00019	CDS	588				hypothetical protein
AY894343_00020	CDS	336				hypothetical protein
AY894343_00021	CDS	2847				hypothetical protein
AY894343_00022	CDS	534				hypothetical protein
AY894343_00023	CDS	1653				hypothetical protein
	CRISPR	188				
AY894343_00024	CDS	108				hypothetical protein
AY894343_00025	CDS	939		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
AY894343_00026	CDS	528				hypothetical protein
AY894343_00027	CDS	276				hypothetical protein
AY894343_00028	CDS	897				hypothetical protein
AY894343_00029	CDS	3507				hypothetical protein
AY894343_00030	CDS	204				hypothetical protein
AY894343_00031	CDS	585				hypothetical protein
AY894343_00032	CDS	576				hypothetical protein
AY894343_00033	CDS	903				hypothetical protein
AY894343_00034	CDS	3159	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
AY894343_00035	CDS	1134				hypothetical protein
AY894343_00036	CDS	1026				hypothetical protein
AY894343_00037	CDS	1350				hypothetical protein
AY894343_00038	CDS	1440				hypothetical protein
AY894343_00039	CDS	879				hypothetical protein
AY894343_00040	CDS	1146				hypothetical protein
AY894343_00041	CDS	1293				hypothetical protein
AY894343_00042	CDS	600				hypothetical protein
AY894343_00043	CDS	363				hypothetical protein
AY894343_00044	CDS	801				hypothetical protein
AY894343_00045	CDS	915				hypothetical protein
AY894343_00046	CDS	684				hypothetical protein
AY894343_00047	CDS	243				hypothetical protein
AY894343_00048	CDS	210				hypothetical protein
AY894343_00049	CDS	354				hypothetical protein
AY894343_00050	CDS	171				hypothetical protein
AY894343_00051	CDS	429				hypothetical protein
AY894343_00052	CDS	453				hypothetical protein
AY894343_00053	CDS	192				hypothetical protein
AY894343_00054	CDS	945				hypothetical protein
AY894343_00055	CDS	942				hypothetical protein
AY894343_00056	CDS	648				hypothetical protein
AY894343_00057	CDS	261				hypothetical protein
AY894343_00058	CDS	513				hypothetical protein
AY894343_00059	CDS	807				hypothetical protein
AY894343_00060	CDS	1119				hypothetical protein
AY894343_00061	CDS	2613				hypothetical protein
AY894343_00062	CDS	369				hypothetical protein
AY894343_00063	CDS	2649				hypothetical protein
AY894343_00064	CDS	1473				hypothetical protein
AY894343_00065	CDS	288				hypothetical protein
AY894343_00066	CDS	216				hypothetical protein
AY894343_00067	CDS	1044				hypothetical protein
AY894343_00068	CDS	582				hypothetical protein
AY894343_00069	CDS	1434				hypothetical protein
AY894343_00070	CDS	732				hypothetical protein
AY894343_00071	CDS	516				hypothetical protein
AY894343_00072	CDS	1557				hypothetical protein
AY894343_00073	CDS	420				hypothetical protein
AY894343_00074	CDS	1023				hypothetical protein
AY894343_00075	CDS	270				hypothetical protein
AY894343_00076	CDS	2973				hypothetical protein
AY894343_00077	CDS	1335				hypothetical protein
AY894343_00078	CDS	465				hypothetical protein
AY894343_00079	CDS	189				hypothetical protein
AY894343_00080	CDS	474				hypothetical protein
AY894343_00081	CDS	498				hypothetical protein
AY894343_00082	CDS	1107				hypothetical protein
AY894343_00083	CDS	360				hypothetical protein
AY894343_00084	CDS	1305				hypothetical protein
AY894343_00085	CDS	531				hypothetical protein
AY894343_00086	CDS	468				hypothetical protein
AY894343_00087	CDS	771				hypothetical protein
AY894343_00088	CDS	414				hypothetical protein
AY894343_00089	CDS	1572				hypothetical protein
AY894343_00090	CDS	1026				hypothetical protein
AY894343_00091	CDS	171				hypothetical protein
AY894343_00092	CDS	183				hypothetical protein
AY894343_00093	CDS	102				hypothetical protein
AY894343_00094	CDS	501				hypothetical protein
AY894343_00095	CDS	1164				hypothetical protein
AY894343_00096	CDS	738				hypothetical protein
AY894343_00097	CDS	492				hypothetical protein
AY894343_00098	CDS	324				hypothetical protein
AY894343_00099	CDS	570				hypothetical protein
AY894343_00100	CDS	516				hypothetical protein
AY894343_00101	CDS	1446				hypothetical protein
AY894343_00102	CDS	414				hypothetical protein
AY894343_00103	CDS	780				hypothetical protein
AY894343_00104	CDS	372				hypothetical protein
AY894343_00105	CDS	888				hypothetical protein
AY894343_00106	CDS	873				hypothetical protein
AY894343_00107	CDS	630				hypothetical protein
AY894343_00108	CDS	2763				hypothetical protein
AY894343_00109	CDS	156				hypothetical protein
AY894343_00110	CDS	588				hypothetical protein
AY894343_00111	CDS	744				hypothetical protein
AY894343_00112	CDS	504				hypothetical protein
AY894343_00113	CDS	2448				hypothetical protein
AY894343_00114	CDS	288				hypothetical protein
AY894343_00115	CDS	1011				hypothetical protein
AY894343_00116	CDS	1155				hypothetical protein
AY894343_00117	CDS	675				hypothetical protein
AY894343_00118	CDS	270				hypothetical protein
AY894343_00119	CDS	1314				hypothetical protein
AY894343_00120	CDS	288				hypothetical protein
AY894343_00121	CDS	384				hypothetical protein
AY894343_00122	CDS	636				hypothetical protein
AY894343_00123	CDS	720				hypothetical protein
AY894343_00124	CDS	381				hypothetical protein
AY894343_00125	CDS	687				hypothetical protein
