locus_tag	ftype	length_bp	gene	EC_number	COG	product
NC_005946_00001	CDS	771				hypothetical protein
NC_005946_00002	CDS	963				hypothetical protein
NC_005946_00003	CDS	840				hypothetical protein
NC_005946_00004	CDS	1215				hypothetical protein
NC_005946_00005	CDS	183				hypothetical protein
NC_005946_00006	CDS	615				hypothetical protein
NC_005946_00007	CDS	219				hypothetical protein
NC_005946_00008	CDS	150				hypothetical protein
NC_005946_00009	CDS	429				hypothetical protein
NC_005946_00010	CDS	3882				hypothetical protein
NC_005946_00011	CDS	2847				hypothetical protein
NC_005946_00012	CDS	408				hypothetical protein
NC_005946_00013	CDS	213				hypothetical protein
NC_005946_00014	CDS	894				hypothetical protein
NC_005946_00015	CDS	360				hypothetical protein
NC_005946_00016	CDS	945				hypothetical protein
NC_005946_00017	CDS	948				hypothetical protein
NC_005946_00018	CDS	1509				hypothetical protein
NC_005946_00019	CDS	237				hypothetical protein
NC_005946_00020	CDS	2556				hypothetical protein
NC_005946_00021	CDS	447				hypothetical protein
NC_005946_00022	CDS	660				hypothetical protein
NC_005946_00023	CDS	2892				hypothetical protein
NC_005946_00024	CDS	1149				hypothetical protein
NC_005946_00025	CDS	1098				hypothetical protein
NC_005946_00026	CDS	789				hypothetical protein
NC_005946_00027	CDS	231				hypothetical protein
NC_005946_00028	CDS	2913				hypothetical protein
NC_005946_00029	CDS	489				hypothetical protein
NC_005946_00030	CDS	261				hypothetical protein
NC_005946_00031	CDS	420				hypothetical protein
NC_005946_00032	CDS	219				hypothetical protein
NC_005946_00033	CDS	1449				hypothetical protein
NC_005946_00034	CDS	192				hypothetical protein
NC_005946_00035	CDS	321				hypothetical protein
NC_005946_00036	CDS	321				hypothetical protein
NC_005946_00037	CDS	276				hypothetical protein
NC_005946_00038	CDS	630				hypothetical protein
NC_005946_00039	CDS	1698		1.17.4.1		Ribonucleoside-diphosphate reductase large subunit
NC_005946_00040	CDS	351				hypothetical protein
NC_005946_00041	CDS	549				hypothetical protein
NC_005946_00042	CDS	3498				hypothetical protein
NC_005946_00043	CDS	258				hypothetical protein
NC_005946_00044	CDS	411				hypothetical protein
NC_005946_00045	CDS	339				hypothetical protein
NC_005946_00046	CDS	246				hypothetical protein
NC_005946_00047	CDS	417				hypothetical protein
NC_005946_00048	CDS	252				hypothetical protein
NC_005946_00049	CDS	750				hypothetical protein
NC_005946_00050	CDS	690				hypothetical protein
NC_005946_00051	CDS	1686				hypothetical protein
NC_005946_00052	CDS	1068				hypothetical protein
NC_005946_00053	CDS	1569				hypothetical protein
NC_005946_00054	CDS	1296				hypothetical protein
NC_005946_00055	CDS	150				hypothetical protein
NC_005946_00056	CDS	405				hypothetical protein
NC_005946_00057	CDS	1497				hypothetical protein
NC_005946_00058	CDS	522				hypothetical protein
NC_005946_00059	CDS	1041				hypothetical protein
NC_005946_00060	CDS	3042				hypothetical protein
NC_005946_00061	CDS	3432				hypothetical protein
NC_005946_00062	CDS	480				hypothetical protein
NC_005946_00063	CDS	495	DUT	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
NC_005946_00064	CDS	288				hypothetical protein
NC_005946_00065	CDS	165				hypothetical protein
NC_005946_00066	CDS	552				hypothetical protein
NC_005946_00067	CDS	1164				hypothetical protein
NC_005946_00068	CDS	267				hypothetical protein
NC_005946_00069	CDS	267				hypothetical protein
NC_005946_00070	CDS	375				hypothetical protein
NC_005946_00071	CDS	234				hypothetical protein
NC_005946_00072	CDS	135				hypothetical protein
NC_005946_00073	CDS	483				hypothetical protein
NC_005946_00074	CDS	123				hypothetical protein
NC_005946_00075	CDS	975				hypothetical protein
NC_005946_00076	CDS	1089				hypothetical protein
NC_005946_00077	CDS	255				hypothetical protein
NC_005946_00078	CDS	222				hypothetical protein
NC_005946_00079	CDS	348				hypothetical protein
NC_005946_00080	CDS	639				hypothetical protein
NC_005946_00081	CDS	1719				hypothetical protein
NC_005946_00082	CDS	1116				hypothetical protein
NC_005946_00083	CDS	279				hypothetical protein
NC_005946_00084	CDS	474				hypothetical protein
NC_005946_00085	CDS	645				hypothetical protein
NC_005946_00086	CDS	738				hypothetical protein
NC_005946_00087	CDS	588				hypothetical protein
NC_005946_00088	CDS	1818				hypothetical protein
NC_005946_00089	CDS	453				hypothetical protein
NC_005946_00090	CDS	1167				hypothetical protein
NC_005946_00091	CDS	1392	MCP			Major capsid protein
NC_005946_00092	CDS	1188				hypothetical protein
NC_005946_00093	CDS	168				hypothetical protein
NC_005946_00094	CDS	468				hypothetical protein
NC_005946_00095	CDS	1092				hypothetical protein
NC_005946_00096	CDS	672				hypothetical protein
NC_005946_00097	CDS	414				hypothetical protein
