locus_tag	ftype	length_bp	gene	EC_number	COG	product
MT128666_00001	CDS	1137				hypothetical protein
MT128666_00002	CDS	456				hypothetical protein
MT128666_00003	CDS	306				hypothetical protein
MT128666_00004	CDS	492				hypothetical protein
MT128666_00005	CDS	561				hypothetical protein
MT128666_00006	CDS	306				hypothetical protein
MT128666_00007	CDS	1362	MCP			Major capsid protein
MT128666_00008	CDS	1458				hypothetical protein
MT128666_00009	CDS	1545				hypothetical protein
MT128666_00010	CDS	219				hypothetical protein
MT128666_00011	CDS	243				hypothetical protein
MT128666_00012	CDS	393				hypothetical protein
MT128666_00013	CDS	261				hypothetical protein
MT128666_00014	CDS	333				hypothetical protein
MT128666_00015	CDS	1386				hypothetical protein
MT128666_00016	CDS	294				hypothetical protein
MT128666_00017	CDS	942				hypothetical protein
MT128666_00018	CDS	792				hypothetical protein
MT128666_00019	CDS	588				hypothetical protein
MT128666_00020	CDS	333				hypothetical protein
MT128666_00021	CDS	2847				hypothetical protein
MT128666_00022	CDS	540				hypothetical protein
MT128666_00023	CDS	1500				hypothetical protein
MT128666_00024	CDS	2571				hypothetical protein
MT128666_00025	CDS	969		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
MT128666_00026	CDS	951				hypothetical protein
MT128666_00027	CDS	324				hypothetical protein
MT128666_00028	CDS	897				hypothetical protein
MT128666_00029	CDS	3507				hypothetical protein
MT128666_00030	CDS	204				hypothetical protein
MT128666_00031	CDS	603				hypothetical protein
MT128666_00032	CDS	567				hypothetical protein
MT128666_00033	CDS	903				hypothetical protein
MT128666_00034	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MT128666_00035	CDS	1134				hypothetical protein
MT128666_00036	CDS	1026				hypothetical protein
MT128666_00037	CDS	1353				hypothetical protein
MT128666_00038	CDS	1437				hypothetical protein
MT128666_00039	CDS	873				hypothetical protein
MT128666_00040	CDS	1140				hypothetical protein
MT128666_00041	CDS	1293				hypothetical protein
MT128666_00042	CDS	594				hypothetical protein
MT128666_00043	CDS	363				hypothetical protein
MT128666_00044	CDS	801				hypothetical protein
MT128666_00045	CDS	915				hypothetical protein
MT128666_00046	CDS	684				hypothetical protein
MT128666_00047	CDS	264				hypothetical protein
MT128666_00048	CDS	345				hypothetical protein
MT128666_00049	CDS	171				hypothetical protein
MT128666_00050	CDS	429				hypothetical protein
MT128666_00051	CDS	453				hypothetical protein
MT128666_00052	CDS	192				hypothetical protein
MT128666_00053	CDS	927				hypothetical protein
MT128666_00054	CDS	927				hypothetical protein
MT128666_00055	CDS	648				hypothetical protein
MT128666_00056	CDS	261				hypothetical protein
MT128666_00057	CDS	300				hypothetical protein
MT128666_00058	CDS	507				hypothetical protein
MT128666_00059	CDS	804				hypothetical protein
MT128666_00060	CDS	3324				hypothetical protein
MT128666_00061	CDS	369				hypothetical protein
MT128666_00062	CDS	2649				hypothetical protein
MT128666_00063	CDS	1476				hypothetical protein
MT128666_00064	CDS	189				hypothetical protein
MT128666_00065	CDS	294				hypothetical protein
MT128666_00066	CDS	693				hypothetical protein
MT128666_00067	CDS	585				hypothetical protein
MT128666_00068	CDS	1434				hypothetical protein
MT128666_00069	CDS	666				hypothetical protein
MT128666_00070	CDS	477				hypothetical protein
MT128666_00071	CDS	1611				hypothetical protein
MT128666_00072	CDS	1005				hypothetical protein
MT128666_00073	CDS	420				hypothetical protein
MT128666_00074	CDS	1014				hypothetical protein
MT128666_00075	CDS	267				hypothetical protein
MT128666_00076	CDS	2973				hypothetical protein
MT128666_00077	CDS	1335				hypothetical protein
MT128666_00078	CDS	465				hypothetical protein
MT128666_00079	CDS	222				hypothetical protein
MT128666_00080	CDS	498				hypothetical protein
MT128666_00081	CDS	1107				hypothetical protein
MT128666_00082	CDS	360				hypothetical protein
MT128666_00083	CDS	105				hypothetical protein
MT128666_00084	CDS	1356				hypothetical protein
MT128666_00085	CDS	603				hypothetical protein
MT128666_00086	CDS	465				hypothetical protein
MT128666_00087	CDS	771				hypothetical protein
MT128666_00088	CDS	414				hypothetical protein
MT128666_00089	CDS	1557				hypothetical protein
MT128666_00090	CDS	963				hypothetical protein
MT128666_00091	CDS	162				hypothetical protein
MT128666_00092	CDS	927				hypothetical protein
MT128666_00093	CDS	501				hypothetical protein
MT128666_00094	CDS	1161				hypothetical protein
MT128666_00095	CDS	738				hypothetical protein
MT128666_00096	CDS	492				hypothetical protein
MT128666_00097	CDS	324				hypothetical protein
MT128666_00098	CDS	546				hypothetical protein
MT128666_00099	CDS	516				hypothetical protein
MT128666_00100	CDS	1443				hypothetical protein
MT128666_00101	CDS	402				hypothetical protein
MT128666_00102	CDS	777				hypothetical protein
MT128666_00103	CDS	366				hypothetical protein
MT128666_00104	CDS	870				hypothetical protein
MT128666_00105	CDS	600				hypothetical protein
MT128666_00106	CDS	2766				hypothetical protein
MT128666_00107	CDS	156				hypothetical protein
MT128666_00108	CDS	891				hypothetical protein
MT128666_00109	CDS	744				hypothetical protein
MT128666_00110	CDS	504				hypothetical protein
MT128666_00111	CDS	2583				hypothetical protein
MT128666_00112	CDS	1011				hypothetical protein
MT128666_00113	CDS	1392				hypothetical protein
MT128666_00114	CDS	615				hypothetical protein
MT128666_00115	CDS	288				hypothetical protein
MT128666_00116	CDS	1320				hypothetical protein
MT128666_00117	CDS	288				hypothetical protein
MT128666_00118	CDS	510				hypothetical protein
MT128666_00119	CDS	264				hypothetical protein
MT128666_00120	CDS	720				hypothetical protein
MT128666_00121	CDS	372				hypothetical protein
MT128666_00122	CDS	687				hypothetical protein
