locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW273353_00001	CDS	1137				hypothetical protein
MW273353_00002	CDS	456				hypothetical protein
MW273353_00003	CDS	306				hypothetical protein
MW273353_00004	CDS	492				hypothetical protein
MW273353_00005	CDS	561				hypothetical protein
MW273353_00006	CDS	306				hypothetical protein
MW273353_00007	CDS	1362	MCP			Major capsid protein
MW273353_00008	CDS	1458				hypothetical protein
MW273353_00009	CDS	1545				hypothetical protein
MW273353_00010	CDS	219				hypothetical protein
MW273353_00011	CDS	243				hypothetical protein
MW273353_00012	CDS	393				hypothetical protein
MW273353_00013	CDS	261				hypothetical protein
MW273353_00014	CDS	333				hypothetical protein
MW273353_00015	CDS	1386				hypothetical protein
MW273353_00016	CDS	294				hypothetical protein
MW273353_00017	CDS	942				hypothetical protein
MW273353_00018	CDS	792				hypothetical protein
MW273353_00019	CDS	588				hypothetical protein
MW273353_00020	CDS	333				hypothetical protein
MW273353_00021	CDS	210				hypothetical protein
MW273353_00022	CDS	2847				hypothetical protein
MW273353_00023	CDS	540				hypothetical protein
MW273353_00024	CDS	1500				hypothetical protein
MW273353_00025	CDS	159				hypothetical protein
MW273353_00026	CDS	666				hypothetical protein
MW273353_00027	CDS	264				hypothetical protein
MW273353_00028	CDS	180				hypothetical protein
MW273353_00029	CDS	729		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
MW273353_00030	CDS	225		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
MW273353_00031	CDS	375				hypothetical protein
MW273353_00032	CDS	324				hypothetical protein
MW273353_00033	CDS	897				hypothetical protein
MW273353_00034	CDS	3507				hypothetical protein
MW273353_00035	CDS	204				hypothetical protein
MW273353_00036	CDS	603				hypothetical protein
MW273353_00037	CDS	567				hypothetical protein
MW273353_00038	CDS	903				hypothetical protein
MW273353_00039	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MW273353_00040	CDS	1134				hypothetical protein
MW273353_00041	CDS	1026				hypothetical protein
MW273353_00042	CDS	1353				hypothetical protein
MW273353_00043	CDS	1437				hypothetical protein
MW273353_00044	CDS	873				hypothetical protein
MW273353_00045	CDS	1140				hypothetical protein
MW273353_00046	CDS	1293				hypothetical protein
MW273353_00047	CDS	594				hypothetical protein
MW273353_00048	CDS	363				hypothetical protein
MW273353_00049	CDS	801				hypothetical protein
MW273353_00050	CDS	915				hypothetical protein
MW273353_00051	CDS	684				hypothetical protein
MW273353_00052	CDS	264				hypothetical protein
MW273353_00053	CDS	345				hypothetical protein
MW273353_00054	CDS	171				hypothetical protein
MW273353_00055	CDS	429				hypothetical protein
MW273353_00056	CDS	453				hypothetical protein
MW273353_00057	CDS	927				hypothetical protein
MW273353_00058	CDS	927				hypothetical protein
MW273353_00059	CDS	648				hypothetical protein
MW273353_00060	CDS	261				hypothetical protein
MW273353_00061	CDS	300				hypothetical protein
MW273353_00062	CDS	666				hypothetical protein
MW273353_00063	CDS	804				hypothetical protein
MW273353_00064	CDS	3324				hypothetical protein
MW273353_00065	CDS	369				hypothetical protein
MW273353_00066	CDS	2649				hypothetical protein
MW273353_00067	CDS	1476				hypothetical protein
MW273353_00068	CDS	189				hypothetical protein
MW273353_00069	CDS	294				hypothetical protein
MW273353_00070	CDS	1044				hypothetical protein
MW273353_00071	CDS	585				hypothetical protein
MW273353_00072	CDS	1434				hypothetical protein
MW273353_00073	CDS	666				hypothetical protein
MW273353_00074	CDS	477				hypothetical protein
MW273353_00075	CDS	1611				hypothetical protein
MW273353_00076	CDS	735				hypothetical protein
MW273353_00077	CDS	420				hypothetical protein
MW273353_00078	CDS	1014				hypothetical protein
MW273353_00079	CDS	267				hypothetical protein
MW273353_00080	CDS	2973				hypothetical protein
MW273353_00081	CDS	1335				hypothetical protein
MW273353_00082	CDS	465				hypothetical protein
MW273353_00083	CDS	222				hypothetical protein
MW273353_00084	CDS	498				hypothetical protein
MW273353_00085	CDS	1107				hypothetical protein
MW273353_00086	CDS	360				hypothetical protein
MW273353_00087	CDS	105				hypothetical protein
MW273353_00088	CDS	1356				hypothetical protein
MW273353_00089	CDS	597				hypothetical protein
MW273353_00090	CDS	465				hypothetical protein
MW273353_00091	CDS	771				hypothetical protein
MW273353_00092	CDS	414				hypothetical protein
MW273353_00093	CDS	1557				hypothetical protein
MW273353_00094	CDS	963				hypothetical protein
MW273353_00095	CDS	162				hypothetical protein
MW273353_00096	CDS	927				hypothetical protein
MW273353_00097	CDS	1161				hypothetical protein
MW273353_00098	CDS	738				hypothetical protein
MW273353_00099	CDS	456				hypothetical protein
MW273353_00100	CDS	324				hypothetical protein
MW273353_00101	CDS	546				hypothetical protein
MW273353_00102	CDS	516				hypothetical protein
MW273353_00103	CDS	1443				hypothetical protein
MW273353_00104	CDS	402				hypothetical protein
MW273353_00105	CDS	777				hypothetical protein
MW273353_00106	CDS	366				hypothetical protein
MW273353_00107	CDS	870				hypothetical protein
MW273353_00108	CDS	600				hypothetical protein
MW273353_00109	CDS	2766				hypothetical protein
MW273353_00110	CDS	156				hypothetical protein
MW273353_00111	CDS	891				hypothetical protein
MW273353_00112	CDS	744				hypothetical protein
MW273353_00113	CDS	504				hypothetical protein
MW273353_00114	CDS	2583				hypothetical protein
MW273353_00115	CDS	1011				hypothetical protein
MW273353_00116	CDS	1392				hypothetical protein
MW273353_00117	CDS	615				hypothetical protein
MW273353_00118	CDS	288				hypothetical protein
MW273353_00119	CDS	1320				hypothetical protein
MW273353_00120	CDS	288				hypothetical protein
MW273353_00121	CDS	510				hypothetical protein
MW273353_00122	CDS	651				hypothetical protein
MW273353_00123	CDS	720				hypothetical protein
MW273353_00124	CDS	372				hypothetical protein
MW273353_00125	CDS	825				hypothetical protein
