locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883597_00001	CDS	1137				hypothetical protein
MW883597_00002	CDS	456				hypothetical protein
MW883597_00003	CDS	306				hypothetical protein
MW883597_00004	CDS	492				hypothetical protein
MW883597_00005	CDS	561				hypothetical protein
MW883597_00006	CDS	306				hypothetical protein
MW883597_00007	CDS	1362	MCP			Major capsid protein
MW883597_00008	CDS	1458				hypothetical protein
MW883597_00009	CDS	1545				hypothetical protein
MW883597_00010	CDS	219				hypothetical protein
MW883597_00011	CDS	243				hypothetical protein
MW883597_00012	CDS	393				hypothetical protein
MW883597_00013	CDS	261				hypothetical protein
MW883597_00014	CDS	333				hypothetical protein
MW883597_00015	CDS	1386				hypothetical protein
MW883597_00016	CDS	294				hypothetical protein
MW883597_00017	CDS	942				hypothetical protein
MW883597_00018	CDS	792				hypothetical protein
MW883597_00019	CDS	588				hypothetical protein
MW883597_00020	CDS	330				hypothetical protein
MW883597_00021	CDS	237				hypothetical protein
MW883597_00022	CDS	2847				hypothetical protein
MW883597_00023	CDS	540				hypothetical protein
MW883597_00024	CDS	1500				hypothetical protein
MW883597_00025	CDS	159				hypothetical protein
MW883597_00026	CDS	882				hypothetical protein
MW883597_00027	CDS	309				hypothetical protein
MW883597_00028	CDS	180				hypothetical protein
MW883597_00029	CDS	969		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
MW883597_00030	CDS	258				hypothetical protein
MW883597_00031	CDS	324				hypothetical protein
MW883597_00032	CDS	897				hypothetical protein
MW883597_00033	CDS	3507				hypothetical protein
MW883597_00034	CDS	222				hypothetical protein
MW883597_00035	CDS	603				hypothetical protein
MW883597_00036	CDS	567				hypothetical protein
MW883597_00037	CDS	903				hypothetical protein
MW883597_00038	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MW883597_00039	CDS	1134				hypothetical protein
MW883597_00040	CDS	1026				hypothetical protein
MW883597_00041	CDS	1353				hypothetical protein
MW883597_00042	CDS	1437				hypothetical protein
MW883597_00043	CDS	873				hypothetical protein
MW883597_00044	CDS	1140				hypothetical protein
MW883597_00045	CDS	1293				hypothetical protein
MW883597_00046	CDS	594				hypothetical protein
MW883597_00047	CDS	363				hypothetical protein
MW883597_00048	CDS	801				hypothetical protein
MW883597_00049	CDS	915				hypothetical protein
MW883597_00050	CDS	684				hypothetical protein
MW883597_00051	CDS	264				hypothetical protein
MW883597_00052	CDS	345				hypothetical protein
MW883597_00053	CDS	171				hypothetical protein
MW883597_00054	CDS	429				hypothetical protein
MW883597_00055	CDS	453				hypothetical protein
MW883597_00056	CDS	192				hypothetical protein
MW883597_00057	CDS	927				hypothetical protein
MW883597_00058	CDS	927				hypothetical protein
MW883597_00059	CDS	648				hypothetical protein
MW883597_00060	CDS	261				hypothetical protein
MW883597_00061	CDS	300				hypothetical protein
MW883597_00062	CDS	666				hypothetical protein
MW883597_00063	CDS	804				hypothetical protein
MW883597_00064	CDS	3321				hypothetical protein
MW883597_00065	CDS	369				hypothetical protein
MW883597_00066	CDS	2649				hypothetical protein
MW883597_00067	CDS	1476				hypothetical protein
MW883597_00068	CDS	189				hypothetical protein
MW883597_00069	CDS	294				hypothetical protein
MW883597_00070	CDS	693				hypothetical protein
MW883597_00071	CDS	585				hypothetical protein
MW883597_00072	CDS	1434				hypothetical protein
MW883597_00073	CDS	666				hypothetical protein
MW883597_00074	CDS	477				hypothetical protein
MW883597_00075	CDS	1611				hypothetical protein
MW883597_00076	CDS	1005				hypothetical protein
MW883597_00077	CDS	420				hypothetical protein
MW883597_00078	CDS	1011				hypothetical protein
MW883597_00079	CDS	2973				hypothetical protein
MW883597_00080	CDS	1335				hypothetical protein
MW883597_00081	CDS	465				hypothetical protein
MW883597_00082	CDS	222				hypothetical protein
MW883597_00083	CDS	498				hypothetical protein
MW883597_00084	CDS	1107				hypothetical protein
MW883597_00085	CDS	360				hypothetical protein
MW883597_00086	CDS	105				hypothetical protein
MW883597_00087	CDS	912				hypothetical protein
MW883597_00088	CDS	450				hypothetical protein
MW883597_00089	CDS	465				hypothetical protein
MW883597_00090	CDS	771				hypothetical protein
MW883597_00091	CDS	414				hypothetical protein
MW883597_00092	CDS	1557				hypothetical protein
MW883597_00093	CDS	963				hypothetical protein
MW883597_00094	CDS	162				hypothetical protein
MW883597_00095	CDS	789				hypothetical protein
MW883597_00096	CDS	501				hypothetical protein
MW883597_00097	CDS	1161				hypothetical protein
MW883597_00098	CDS	738				hypothetical protein
MW883597_00099	CDS	492				hypothetical protein
MW883597_00100	CDS	324				hypothetical protein
MW883597_00101	CDS	546				hypothetical protein
MW883597_00102	CDS	516				hypothetical protein
MW883597_00103	CDS	1443				hypothetical protein
MW883597_00104	CDS	402				hypothetical protein
MW883597_00105	CDS	324				hypothetical protein
MW883597_00106	CDS	366				hypothetical protein
MW883597_00107	CDS	870				hypothetical protein
MW883597_00108	CDS	600				hypothetical protein
MW883597_00109	CDS	2766				hypothetical protein
MW883597_00110	CDS	156				hypothetical protein
MW883597_00111	CDS	891				hypothetical protein
MW883597_00112	CDS	744				hypothetical protein
MW883597_00113	CDS	504				hypothetical protein
MW883597_00114	CDS	2583				hypothetical protein
MW883597_00115	CDS	1011				hypothetical protein
MW883597_00116	CDS	1392				hypothetical protein
MW883597_00117	CDS	636				hypothetical protein
MW883597_00118	CDS	261				hypothetical protein
MW883597_00119	CDS	1320				hypothetical protein
MW883597_00120	CDS	510				hypothetical protein
MW883597_00121	CDS	651				hypothetical protein
MW883597_00122	CDS	720				hypothetical protein
MW883597_00123	CDS	372				hypothetical protein
MW883597_00124	CDS	687				hypothetical protein
