locus_tag	ftype	length_bp	gene	EC_number	COG	product
KT804738_00001	CDS	1077				hypothetical protein
KT804738_00002	CDS	468				hypothetical protein
KT804738_00003	CDS	306				hypothetical protein
KT804738_00004	CDS	504				hypothetical protein
KT804738_00005	CDS	570				hypothetical protein
KT804738_00006	CDS	306				hypothetical protein
KT804738_00007	CDS	1362	MCP			Major capsid protein
KT804738_00008	CDS	1458				hypothetical protein
KT804738_00009	CDS	1548				hypothetical protein
KT804738_00010	CDS	219				hypothetical protein
KT804738_00011	CDS	234				hypothetical protein
KT804738_00012	CDS	207				hypothetical protein
KT804738_00013	CDS	261				hypothetical protein
KT804738_00014	CDS	333				hypothetical protein
KT804738_00015	CDS	1398				hypothetical protein
KT804738_00016	CDS	294				hypothetical protein
KT804738_00017	CDS	957				hypothetical protein
KT804738_00018	CDS	792				hypothetical protein
KT804738_00019	CDS	588				hypothetical protein
KT804738_00020	CDS	336				hypothetical protein
KT804738_00021	CDS	2847				hypothetical protein
KT804738_00022	CDS	534				hypothetical protein
KT804738_00023	CDS	1605				hypothetical protein
	CRISPR	188				
KT804738_00024	CDS	108				hypothetical protein
KT804738_00025	CDS	939		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
KT804738_00026	CDS	510				hypothetical protein
KT804738_00027	CDS	276				hypothetical protein
KT804738_00028	CDS	897				hypothetical protein
KT804738_00029	CDS	3507				hypothetical protein
KT804738_00030	CDS	204				hypothetical protein
KT804738_00031	CDS	585				hypothetical protein
KT804738_00032	CDS	576				hypothetical protein
KT804738_00033	CDS	903				hypothetical protein
KT804738_00034	CDS	3159	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
KT804738_00035	CDS	1134				hypothetical protein
KT804738_00036	CDS	1026				hypothetical protein
KT804738_00037	CDS	1350				hypothetical protein
KT804738_00038	CDS	1440				hypothetical protein
KT804738_00039	CDS	879				hypothetical protein
KT804738_00040	CDS	1146				hypothetical protein
KT804738_00041	CDS	1293				hypothetical protein
KT804738_00042	CDS	600				hypothetical protein
KT804738_00043	CDS	363				hypothetical protein
KT804738_00044	CDS	801				hypothetical protein
KT804738_00045	CDS	915				hypothetical protein
KT804738_00046	CDS	684				hypothetical protein
KT804738_00047	CDS	264				hypothetical protein
KT804738_00048	CDS	354				hypothetical protein
KT804738_00049	CDS	171				hypothetical protein
KT804738_00050	CDS	429				hypothetical protein
KT804738_00051	CDS	453				hypothetical protein
KT804738_00052	CDS	192				hypothetical protein
KT804738_00053	CDS	945				hypothetical protein
KT804738_00054	CDS	942				hypothetical protein
KT804738_00055	CDS	648				hypothetical protein
KT804738_00056	CDS	513				hypothetical protein
KT804738_00057	CDS	807				hypothetical protein
KT804738_00058	CDS	3762				hypothetical protein
KT804738_00059	CDS	369				hypothetical protein
KT804738_00060	CDS	2649				hypothetical protein
KT804738_00061	CDS	1473				hypothetical protein
KT804738_00062	CDS	288				hypothetical protein
KT804738_00063	CDS	216				hypothetical protein
KT804738_00064	CDS	1044				hypothetical protein
KT804738_00065	CDS	582				hypothetical protein
KT804738_00066	CDS	1434				hypothetical protein
KT804738_00067	CDS	732				hypothetical protein
KT804738_00068	CDS	516				hypothetical protein
KT804738_00069	CDS	1611				hypothetical protein
KT804738_00070	CDS	420				hypothetical protein
KT804738_00071	CDS	1023				hypothetical protein
KT804738_00072	CDS	2973				hypothetical protein
KT804738_00073	CDS	1335				hypothetical protein
KT804738_00074	CDS	465				hypothetical protein
KT804738_00075	CDS	225				hypothetical protein
KT804738_00076	CDS	474				hypothetical protein
KT804738_00077	CDS	498				hypothetical protein
KT804738_00078	CDS	1107				hypothetical protein
KT804738_00079	CDS	360				hypothetical protein
KT804738_00080	CDS	1305				hypothetical protein
KT804738_00081	CDS	531				hypothetical protein
KT804738_00082	CDS	468				hypothetical protein
KT804738_00083	CDS	771				hypothetical protein
KT804738_00084	CDS	414				hypothetical protein
KT804738_00085	CDS	1572				hypothetical protein
KT804738_00086	CDS	1026				hypothetical protein
KT804738_00087	CDS	171				hypothetical protein
KT804738_00088	CDS	183				hypothetical protein
KT804738_00089	CDS	102				hypothetical protein
KT804738_00090	CDS	501				hypothetical protein
KT804738_00091	CDS	1164				hypothetical protein
KT804738_00092	CDS	738				hypothetical protein
KT804738_00093	CDS	492				hypothetical protein
KT804738_00094	CDS	324				hypothetical protein
KT804738_00095	CDS	570				hypothetical protein
KT804738_00096	CDS	516				hypothetical protein
KT804738_00097	CDS	1446				hypothetical protein
KT804738_00098	CDS	414				hypothetical protein
KT804738_00099	CDS	780				hypothetical protein
KT804738_00100	CDS	372				hypothetical protein
KT804738_00101	CDS	888				hypothetical protein
KT804738_00102	CDS	873				hypothetical protein
KT804738_00103	CDS	630				hypothetical protein
KT804738_00104	CDS	2763				hypothetical protein
KT804738_00105	CDS	156				hypothetical protein
KT804738_00106	CDS	843				hypothetical protein
KT804738_00107	CDS	744				hypothetical protein
KT804738_00108	CDS	504				hypothetical protein
KT804738_00109	CDS	2583				hypothetical protein
KT804738_00110	CDS	288				hypothetical protein
KT804738_00111	CDS	1011				hypothetical protein
KT804738_00112	CDS	1377				hypothetical protein
KT804738_00113	CDS	675				hypothetical protein
KT804738_00114	CDS	270				hypothetical protein
KT804738_00115	CDS	1314				hypothetical protein
KT804738_00116	CDS	288				hypothetical protein
KT804738_00117	CDS	384				hypothetical protein
KT804738_00118	CDS	531				hypothetical protein
KT804738_00119	CDS	720				hypothetical protein
KT804738_00120	CDS	381				hypothetical protein
KT804738_00121	CDS	687				hypothetical protein
