locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883595_00001	CDS	1137				hypothetical protein
MW883595_00002	CDS	456				hypothetical protein
MW883595_00003	CDS	306				hypothetical protein
MW883595_00004	CDS	642				hypothetical protein
MW883595_00005	CDS	561				hypothetical protein
MW883595_00006	CDS	306				hypothetical protein
MW883595_00007	CDS	1362	MCP			Major capsid protein
MW883595_00008	CDS	1458				hypothetical protein
MW883595_00009	CDS	1578				hypothetical protein
MW883595_00010	CDS	219				hypothetical protein
MW883595_00011	CDS	243				hypothetical protein
MW883595_00012	CDS	393				hypothetical protein
MW883595_00013	CDS	261				hypothetical protein
MW883595_00014	CDS	333				hypothetical protein
MW883595_00015	CDS	1386				hypothetical protein
MW883595_00016	CDS	294				hypothetical protein
MW883595_00017	CDS	942				hypothetical protein
MW883595_00018	CDS	792				hypothetical protein
MW883595_00019	CDS	588				hypothetical protein
MW883595_00020	CDS	336				hypothetical protein
MW883595_00021	CDS	192				hypothetical protein
MW883595_00022	CDS	2847				hypothetical protein
MW883595_00023	CDS	540				hypothetical protein
MW883595_00024	CDS	1536				hypothetical protein
MW883595_00025	CDS	1929				hypothetical protein
	CRISPR	204				
MW883595_00026	CDS	177				hypothetical protein
MW883595_00027	CDS	969		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
MW883595_00028	CDS	273				hypothetical protein
MW883595_00029	CDS	324				hypothetical protein
MW883595_00030	CDS	897				hypothetical protein
MW883595_00031	CDS	3507				hypothetical protein
MW883595_00032	CDS	204				hypothetical protein
MW883595_00033	CDS	603				hypothetical protein
MW883595_00034	CDS	567				hypothetical protein
MW883595_00035	CDS	903				hypothetical protein
MW883595_00036	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MW883595_00037	CDS	1134				hypothetical protein
MW883595_00038	CDS	1026				hypothetical protein
MW883595_00039	CDS	1353				hypothetical protein
MW883595_00040	CDS	1419				hypothetical protein
MW883595_00041	CDS	873				hypothetical protein
MW883595_00042	CDS	1140				hypothetical protein
MW883595_00043	CDS	1293				hypothetical protein
MW883595_00044	CDS	594				hypothetical protein
MW883595_00045	CDS	363				hypothetical protein
MW883595_00046	CDS	801				hypothetical protein
MW883595_00047	CDS	915				hypothetical protein
MW883595_00048	CDS	684				hypothetical protein
MW883595_00049	CDS	264				hypothetical protein
MW883595_00050	CDS	339				hypothetical protein
MW883595_00051	CDS	171				hypothetical protein
MW883595_00052	CDS	429				hypothetical protein
MW883595_00053	CDS	453				hypothetical protein
MW883595_00054	CDS	192				hypothetical protein
MW883595_00055	CDS	927				hypothetical protein
MW883595_00056	CDS	930				hypothetical protein
MW883595_00057	CDS	648				hypothetical protein
MW883595_00058	CDS	261				hypothetical protein
MW883595_00059	CDS	510				hypothetical protein
MW883595_00060	CDS	807				hypothetical protein
MW883595_00061	CDS	3798				hypothetical protein
MW883595_00062	CDS	369				hypothetical protein
MW883595_00063	CDS	2649				hypothetical protein
MW883595_00064	CDS	1476				hypothetical protein
MW883595_00065	CDS	189				hypothetical protein
MW883595_00066	CDS	300				hypothetical protein
MW883595_00067	CDS	1044				hypothetical protein
MW883595_00068	CDS	105				hypothetical protein
MW883595_00069	CDS	582				hypothetical protein
MW883595_00070	CDS	1434				hypothetical protein
MW883595_00071	CDS	666				hypothetical protein
MW883595_00072	CDS	477				hypothetical protein
MW883595_00073	CDS	1611				hypothetical protein
MW883595_00074	CDS	1005				hypothetical protein
MW883595_00075	CDS	420				hypothetical protein
MW883595_00076	CDS	1014				hypothetical protein
MW883595_00077	CDS	267				hypothetical protein
MW883595_00078	CDS	2967				hypothetical protein
MW883595_00079	CDS	1335				hypothetical protein
MW883595_00080	CDS	465				hypothetical protein
MW883595_00081	CDS	270				hypothetical protein
MW883595_00082	CDS	477				hypothetical protein
MW883595_00083	CDS	498				hypothetical protein
MW883595_00084	CDS	1107				hypothetical protein
MW883595_00085	CDS	360				hypothetical protein
MW883595_00086	CDS	1356				hypothetical protein
MW883595_00087	CDS	582				hypothetical protein
MW883595_00088	CDS	465				hypothetical protein
MW883595_00089	CDS	771				hypothetical protein
MW883595_00090	CDS	441				hypothetical protein
MW883595_00091	CDS	1557				hypothetical protein
MW883595_00092	CDS	999				hypothetical protein
MW883595_00093	CDS	162				hypothetical protein
MW883595_00094	CDS	759				hypothetical protein
MW883595_00095	CDS	1161				hypothetical protein
MW883595_00096	CDS	738				hypothetical protein
MW883595_00097	CDS	456				hypothetical protein
MW883595_00098	CDS	324				hypothetical protein
MW883595_00099	CDS	546				hypothetical protein
MW883595_00100	CDS	516				hypothetical protein
MW883595_00101	CDS	1443				hypothetical protein
MW883595_00102	CDS	402				hypothetical protein
MW883595_00103	CDS	777				hypothetical protein
MW883595_00104	CDS	366				hypothetical protein
MW883595_00105	CDS	870				hypothetical protein
MW883595_00106	CDS	600				hypothetical protein
MW883595_00107	CDS	2766				hypothetical protein
MW883595_00108	CDS	156				hypothetical protein
MW883595_00109	CDS	684				hypothetical protein
MW883595_00110	CDS	744				hypothetical protein
MW883595_00111	CDS	504				hypothetical protein
MW883595_00112	CDS	2622				hypothetical protein
MW883595_00113	CDS	1011				hypothetical protein
MW883595_00114	CDS	1392				hypothetical protein
MW883595_00115	CDS	657				hypothetical protein
MW883595_00116	CDS	261				hypothetical protein
MW883595_00117	CDS	1320				hypothetical protein
MW883595_00118	CDS	288				hypothetical protein
MW883595_00119	CDS	510				hypothetical protein
MW883595_00120	CDS	561				hypothetical protein
MW883595_00121	CDS	720				hypothetical protein
MW883595_00122	CDS	372				hypothetical protein
MW883595_00123	CDS	687				hypothetical protein
