locus_tag	ftype	length_bp	gene	EC_number	COG	product
23043610005_00001	CDS	237				hypothetical protein
23043610005_00002	CDS	333				hypothetical protein
23043610005_00003	CDS	588				hypothetical protein
23043610005_00004	CDS	792				hypothetical protein
23043610005_00005	CDS	942				hypothetical protein
23043610005_00006	CDS	294				hypothetical protein
23043610005_00007	CDS	1386				hypothetical protein
23043610005_00008	CDS	333				hypothetical protein
23043610005_00009	CDS	261				hypothetical protein
23043610005_00010	CDS	393				hypothetical protein
23043610005_00011	CDS	243				hypothetical protein
23043610005_00012	CDS	219				hypothetical protein
23043610005_00013	CDS	1545				hypothetical protein
23043610005_00014	CDS	1458				hypothetical protein
23043610005_00015	CDS	1362	MCP			Major capsid protein
23043610005_00016	CDS	306				hypothetical protein
23043610005_00017	CDS	561				hypothetical protein
23043610005_00018	CDS	492				hypothetical protein
23043610005_00019	CDS	306				hypothetical protein
23043610005_00020	CDS	456				hypothetical protein
23043610005_00021	CDS	1137				hypothetical protein
23043610005_00022	CDS	825				hypothetical protein
23043610005_00023	CDS	372				hypothetical protein
23043610005_00024	CDS	720				hypothetical protein
23043610005_00025	CDS	651				hypothetical protein
23043610005_00026	CDS	510				hypothetical protein
23043610005_00027	CDS	1320				hypothetical protein
23043610005_00028	CDS	261				hypothetical protein
23043610005_00029	CDS	615				hypothetical protein
23043610005_00030	CDS	1392				hypothetical protein
23043610005_00031	CDS	1011				hypothetical protein
23043610005_00032	CDS	2583				hypothetical protein
23043610005_00033	CDS	504				hypothetical protein
23043610005_00034	CDS	744				hypothetical protein
23043610005_00035	CDS	891				hypothetical protein
23043610005_00036	CDS	156				hypothetical protein
23043610005_00037	CDS	2766				hypothetical protein
23043610005_00038	CDS	600				hypothetical protein
23043610005_00039	CDS	870				hypothetical protein
23043610005_00040	CDS	366				hypothetical protein
23043610005_00041	CDS	777				hypothetical protein
23043610005_00042	CDS	402				hypothetical protein
23043610005_00043	CDS	1443				hypothetical protein
23043610005_00044	CDS	516				hypothetical protein
23043610005_00045	CDS	546				hypothetical protein
23043610005_00046	CDS	324				hypothetical protein
23043610005_00047	CDS	492				hypothetical protein
23043610005_00048	CDS	738				hypothetical protein
23043610005_00049	CDS	1161				hypothetical protein
23043610005_00050	CDS	501				hypothetical protein
23043610005_00051	CDS	927				hypothetical protein
23043610005_00052	CDS	162				hypothetical protein
23043610005_00053	CDS	963				hypothetical protein
23043610005_00054	CDS	1557				hypothetical protein
23043610005_00055	CDS	414				hypothetical protein
23043610005_00056	CDS	771				hypothetical protein
23043610005_00057	CDS	465				hypothetical protein
23043610005_00058	CDS	603				hypothetical protein
23043610005_00059	CDS	1356				hypothetical protein
23043610005_00060	CDS	105				hypothetical protein
23043610005_00061	CDS	360				hypothetical protein
23043610005_00062	CDS	1107				hypothetical protein
23043610005_00063	CDS	498				hypothetical protein
23043610005_00064	CDS	222				hypothetical protein
23043610005_00065	CDS	465				hypothetical protein
23043610005_00066	CDS	1335				hypothetical protein
23043610005_00067	CDS	2973				hypothetical protein
23043610005_00068	CDS	267				hypothetical protein
23043610005_00069	CDS	1014				hypothetical protein
23043610005_00070	CDS	420				hypothetical protein
23043610005_00071	CDS	1005				hypothetical protein
23043610005_00072	CDS	1611				hypothetical protein
23043610005_00073	CDS	477				hypothetical protein
23043610005_00074	CDS	666				hypothetical protein
23043610005_00075	CDS	1434				hypothetical protein
23043610005_00076	CDS	585				hypothetical protein
23043610005_00077	CDS	693				hypothetical protein
23043610005_00078	CDS	294				hypothetical protein
23043610005_00079	CDS	264				hypothetical protein
23043610005_00080	CDS	1476				hypothetical protein
23043610005_00081	CDS	2649				hypothetical protein
23043610005_00082	CDS	369				hypothetical protein
23043610005_00083	CDS	3321				hypothetical protein
23043610005_00084	CDS	804				hypothetical protein
23043610005_00085	CDS	267				hypothetical protein
23043610005_00086	CDS	261				hypothetical protein
23043610005_00087	CDS	648				hypothetical protein
23043610005_00088	CDS	924				hypothetical protein
23043610005_00089	CDS	927				hypothetical protein
23043610005_00090	CDS	192				hypothetical protein
23043610005_00091	CDS	453				hypothetical protein
23043610005_00092	CDS	429				hypothetical protein
23043610005_00093	CDS	171				hypothetical protein
23043610005_00094	CDS	345				hypothetical protein
23043610005_00095	CDS	264				hypothetical protein
23043610005_00096	CDS	684				hypothetical protein
23043610005_00097	CDS	915				hypothetical protein
23043610005_00098	CDS	801				hypothetical protein
23043610005_00099	CDS	363				hypothetical protein
23043610005_00100	CDS	594				hypothetical protein
23043610005_00101	CDS	1293				hypothetical protein
23043610005_00102	CDS	1140				hypothetical protein
23043610005_00103	CDS	873				hypothetical protein
23043610005_00104	CDS	1437				hypothetical protein
23043610005_00105	CDS	1353				hypothetical protein
23043610005_00106	CDS	1026				hypothetical protein
23043610005_00107	CDS	1134				hypothetical protein
23043610005_00108	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
23043610005_00109	CDS	903				hypothetical protein
23043610005_00110	CDS	567				hypothetical protein
23043610005_00111	CDS	603				hypothetical protein
23043610005_00112	CDS	204				hypothetical protein
23043610005_00113	CDS	3507				hypothetical protein
23043610005_00114	CDS	897				hypothetical protein
23043610005_00115	CDS	324				hypothetical protein
23043610005_00116	CDS	858				hypothetical protein
23043610005_00117	CDS	393				hypothetical protein
23043610005_00118	CDS	2568				hypothetical protein
23043610005_00119	CDS	1500				hypothetical protein
23043610005_00120	CDS	540				hypothetical protein
23043610005_00121	CDS	2847				hypothetical protein
