locus_tag	ftype	length_bp	gene	EC_number	COG	product
MG570131_00001	CDS	1137				hypothetical protein
MG570131_00002	CDS	456				hypothetical protein
MG570131_00003	CDS	258				hypothetical protein
MG570131_00004	CDS	480				hypothetical protein
MG570131_00005	CDS	552				hypothetical protein
MG570131_00006	CDS	306				hypothetical protein
MG570131_00007	CDS	312	MCP_1			Major capsid protein
MG570131_00008	CDS	1362	MCP_2			Major capsid protein
MG570131_00009	CDS	1458				hypothetical protein
MG570131_00010	CDS	1551				hypothetical protein
MG570131_00011	CDS	219				hypothetical protein
MG570131_00012	CDS	243				hypothetical protein
MG570131_00013	CDS	393				hypothetical protein
MG570131_00014	CDS	258				hypothetical protein
MG570131_00015	CDS	333				hypothetical protein
MG570131_00016	CDS	1398				hypothetical protein
MG570131_00017	CDS	294				hypothetical protein
MG570131_00018	CDS	954				hypothetical protein
MG570131_00019	CDS	786				hypothetical protein
MG570131_00020	CDS	588				hypothetical protein
MG570131_00021	CDS	330				hypothetical protein
MG570131_00022	CDS	93				hypothetical protein
MG570131_00023	CDS	2847				hypothetical protein
MG570131_00024	CDS	534				hypothetical protein
MG570131_00025	CDS	1575				hypothetical protein
MG570131_00026	CDS	2841				hypothetical protein
MG570131_00027	CDS	939		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
MG570131_00028	CDS	315				hypothetical protein
MG570131_00029	CDS	324				hypothetical protein
MG570131_00030	CDS	897				hypothetical protein
MG570131_00031	CDS	3507				hypothetical protein
MG570131_00032	CDS	264				hypothetical protein
MG570131_00033	CDS	528				hypothetical protein
MG570131_00034	CDS	567				hypothetical protein
MG570131_00035	CDS	903				hypothetical protein
MG570131_00036	CDS	3126	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MG570131_00037	CDS	1113				hypothetical protein
MG570131_00038	CDS	1026				hypothetical protein
MG570131_00039	CDS	1350				hypothetical protein
MG570131_00040	CDS	1434				hypothetical protein
MG570131_00041	CDS	873				hypothetical protein
MG570131_00042	CDS	1149				hypothetical protein
MG570131_00043	CDS	1335				hypothetical protein
MG570131_00044	CDS	582				hypothetical protein
MG570131_00045	CDS	363				hypothetical protein
MG570131_00046	CDS	801				hypothetical protein
MG570131_00047	CDS	915				hypothetical protein
MG570131_00048	CDS	684				hypothetical protein
MG570131_00049	CDS	264				hypothetical protein
MG570131_00050	CDS	348				hypothetical protein
MG570131_00051	CDS	171				hypothetical protein
MG570131_00052	CDS	429				hypothetical protein
MG570131_00053	CDS	501				hypothetical protein
MG570131_00054	CDS	171				hypothetical protein
MG570131_00055	CDS	930				hypothetical protein
MG570131_00056	CDS	936				hypothetical protein
MG570131_00057	CDS	648				hypothetical protein
MG570131_00058	CDS	261				hypothetical protein
MG570131_00059	CDS	516				hypothetical protein
MG570131_00060	CDS	804				hypothetical protein
MG570131_00061	CDS	3522				hypothetical protein
MG570131_00062	CDS	369				hypothetical protein
MG570131_00063	CDS	2649				hypothetical protein
MG570131_00064	CDS	1473				hypothetical protein
MG570131_00065	CDS	264				hypothetical protein
MG570131_00066	CDS	1044				hypothetical protein
MG570131_00067	CDS	570				hypothetical protein
MG570131_00068	CDS	1443				hypothetical protein
MG570131_00069	CDS	657				hypothetical protein
MG570131_00070	CDS	1611				hypothetical protein
MG570131_00071	CDS	432				hypothetical protein
MG570131_00072	CDS	1023				hypothetical protein
MG570131_00073	CDS	2973				hypothetical protein
MG570131_00074	CDS	1338				hypothetical protein
MG570131_00075	CDS	465				hypothetical protein
MG570131_00076	CDS	225				hypothetical protein
MG570131_00077	CDS	552				hypothetical protein
MG570131_00078	CDS	504				hypothetical protein
MG570131_00079	CDS	1107				hypothetical protein
MG570131_00080	CDS	360				hypothetical protein
MG570131_00081	CDS	1356				hypothetical protein
MG570131_00082	CDS	528				hypothetical protein
MG570131_00083	CDS	465				hypothetical protein
MG570131_00084	CDS	771				hypothetical protein
MG570131_00085	CDS	414				hypothetical protein
MG570131_00086	CDS	1572				hypothetical protein
MG570131_00087	CDS	1020				hypothetical protein
MG570131_00088	CDS	171				hypothetical protein
MG570131_00089	CDS	930				hypothetical protein
MG570131_00090	CDS	471				hypothetical protein
MG570131_00091	CDS	1161				hypothetical protein
MG570131_00092	CDS	738				hypothetical protein
MG570131_00093	CDS	486				hypothetical protein
MG570131_00094	CDS	324				hypothetical protein
MG570131_00095	CDS	585				hypothetical protein
MG570131_00096	CDS	516				hypothetical protein
MG570131_00097	CDS	1431				hypothetical protein
MG570131_00098	CDS	378				hypothetical protein
MG570131_00099	CDS	777				hypothetical protein
MG570131_00100	CDS	351				hypothetical protein
MG570131_00101	CDS	939				hypothetical protein
MG570131_00102	CDS	603				hypothetical protein
MG570131_00103	CDS	2763				hypothetical protein
MG570131_00104	CDS	156				hypothetical protein
MG570131_00105	CDS	897				hypothetical protein
MG570131_00106	CDS	744				hypothetical protein
MG570131_00107	CDS	507				hypothetical protein
MG570131_00108	CDS	2580				hypothetical protein
MG570131_00109	CDS	303				hypothetical protein
MG570131_00110	CDS	1011				hypothetical protein
MG570131_00111	CDS	1410				hypothetical protein
MG570131_00112	CDS	675				hypothetical protein
MG570131_00113	CDS	261				hypothetical protein
MG570131_00114	CDS	1311				hypothetical protein
MG570131_00115	CDS	306				hypothetical protein
MG570131_00116	CDS	507				hypothetical protein
MG570131_00117	CDS	639				hypothetical protein
MG570131_00118	CDS	720				hypothetical protein
MG570131_00119	CDS	381				hypothetical protein
MG570131_00120	CDS	819				hypothetical protein
