locus_tag	ftype	length_bp	gene	EC_number	COG	product
AY532606_00001	CDS	966				hypothetical protein
AY532606_00002	CDS	306				hypothetical protein
AY532606_00003	CDS	504				hypothetical protein
AY532606_00004	CDS	570				hypothetical protein
AY532606_00005	CDS	306				hypothetical protein
AY532606_00006	CDS	1362	MCP			Major capsid protein
AY532606_00007	CDS	1458				hypothetical protein
AY532606_00008	CDS	1548				hypothetical protein
AY532606_00009	CDS	219				hypothetical protein
AY532606_00010	CDS	243				hypothetical protein
AY532606_00011	CDS	393				hypothetical protein
AY532606_00012	CDS	261				hypothetical protein
AY532606_00013	CDS	333				hypothetical protein
AY532606_00014	CDS	1398				hypothetical protein
AY532606_00015	CDS	294				hypothetical protein
AY532606_00016	CDS	957				hypothetical protein
AY532606_00017	CDS	792				hypothetical protein
AY532606_00018	CDS	588				hypothetical protein
AY532606_00019	CDS	339				hypothetical protein
AY532606_00020	CDS	2847				hypothetical protein
AY532606_00021	CDS	534				hypothetical protein
AY532606_00022	CDS	1611				hypothetical protein
AY532606_00023	CDS	2418				hypothetical protein
	CRISPR	188				
AY532606_00024	CDS	186				hypothetical protein
AY532606_00025	CDS	153				hypothetical protein
AY532606_00026	CDS	939		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
AY532606_00027	CDS	384				hypothetical protein
AY532606_00028	CDS	276				hypothetical protein
AY532606_00029	CDS	897				hypothetical protein
AY532606_00030	CDS	3507				hypothetical protein
AY532606_00031	CDS	258				hypothetical protein
AY532606_00032	CDS	585				hypothetical protein
AY532606_00033	CDS	576				hypothetical protein
AY532606_00034	CDS	903				hypothetical protein
AY532606_00035	CDS	3162				hypothetical protein
AY532606_00036	CDS	1134				hypothetical protein
AY532606_00037	CDS	1023				hypothetical protein
AY532606_00038	CDS	1110				hypothetical protein
AY532606_00039	CDS	1473				hypothetical protein
AY532606_00040	CDS	534				hypothetical protein
AY532606_00041	CDS	171				hypothetical protein
AY532606_00042	CDS	1146				hypothetical protein
AY532606_00043	CDS	1293				hypothetical protein
AY532606_00044	CDS	618				hypothetical protein
AY532606_00045	CDS	801				hypothetical protein
AY532606_00046	CDS	915				hypothetical protein
AY532606_00047	CDS	684				hypothetical protein
AY532606_00048	CDS	243				hypothetical protein
AY532606_00049	CDS	210				hypothetical protein
AY532606_00050	CDS	210				hypothetical protein
AY532606_00051	CDS	171				hypothetical protein
AY532606_00052	CDS	429				hypothetical protein
AY532606_00053	CDS	453				hypothetical protein
AY532606_00054	CDS	192				hypothetical protein
AY532606_00055	CDS	945				hypothetical protein
AY532606_00056	CDS	942				hypothetical protein
AY532606_00057	CDS	648				hypothetical protein
AY532606_00058	CDS	261				hypothetical protein
AY532606_00059	CDS	513				hypothetical protein
AY532606_00060	CDS	111				hypothetical protein
AY532606_00061	CDS	807				hypothetical protein
AY532606_00062	CDS	3675				hypothetical protein
AY532606_00063	CDS	369				hypothetical protein
AY532606_00064	CDS	2649				hypothetical protein
AY532606_00065	CDS	270				hypothetical protein
AY532606_00066	CDS	1248				hypothetical protein
AY532606_00067	CDS	297				hypothetical protein
AY532606_00068	CDS	213				hypothetical protein
AY532606_00069	CDS	1044				hypothetical protein
AY532606_00070	CDS	582				hypothetical protein
AY532606_00071	CDS	1434				hypothetical protein
AY532606_00072	CDS	321				hypothetical protein
AY532606_00073	CDS	447				hypothetical protein
AY532606_00074	CDS	486				hypothetical protein
AY532606_00075	CDS	1410				hypothetical protein
AY532606_00076	CDS	669				hypothetical protein
AY532606_00077	CDS	1020				hypothetical protein
AY532606_00078	CDS	2967				hypothetical protein
AY532606_00079	CDS	1335				hypothetical protein
AY532606_00080	CDS	465				hypothetical protein
AY532606_00081	CDS	174				hypothetical protein
AY532606_00082	CDS	474				hypothetical protein
AY532606_00083	CDS	498				hypothetical protein
AY532606_00084	CDS	1107				hypothetical protein
AY532606_00085	CDS	360				hypothetical protein
AY532606_00086	CDS	1305				hypothetical protein
AY532606_00087	CDS	531				hypothetical protein
AY532606_00088	CDS	468				hypothetical protein
AY532606_00089	CDS	771				hypothetical protein
AY532606_00090	CDS	441				hypothetical protein
AY532606_00091	CDS	1572				hypothetical protein
AY532606_00092	CDS	192				hypothetical protein
AY532606_00093	CDS	768				hypothetical protein
AY532606_00094	CDS	171				hypothetical protein
AY532606_00095	CDS	927				hypothetical protein
AY532606_00096	CDS	501				hypothetical protein
AY532606_00097	CDS	1164				hypothetical protein
AY532606_00098	CDS	369				hypothetical protein
AY532606_00099	CDS	264				hypothetical protein
AY532606_00100	CDS	492				hypothetical protein
AY532606_00101	CDS	324				hypothetical protein
AY532606_00102	CDS	570				hypothetical protein
AY532606_00103	CDS	516				hypothetical protein
AY532606_00104	CDS	1446				hypothetical protein
AY532606_00105	CDS	459				hypothetical protein
AY532606_00106	CDS	780				hypothetical protein
AY532606_00107	CDS	351				hypothetical protein
AY532606_00108	CDS	888				hypothetical protein
AY532606_00109	CDS	729				hypothetical protein
AY532606_00110	CDS	618				hypothetical protein
AY532606_00111	CDS	2766				hypothetical protein
AY532606_00112	CDS	156				hypothetical protein
AY532606_00113	CDS	690				hypothetical protein
AY532606_00114	CDS	441				hypothetical protein
AY532606_00115	CDS	492				hypothetical protein
AY532606_00116	CDS	1572				hypothetical protein
AY532606_00117	CDS	1077				hypothetical protein
AY532606_00118	CDS	288				hypothetical protein
AY532606_00119	CDS	732				hypothetical protein
AY532606_00120	CDS	234				hypothetical protein
AY532606_00121	CDS	1377				hypothetical protein
AY532606_00122	CDS	675				hypothetical protein
AY532606_00123	CDS	288				hypothetical protein
AY532606_00124	CDS	1314				hypothetical protein
AY532606_00125	CDS	720				hypothetical protein
AY532606_00126	CDS	381				hypothetical protein
AY532606_00127	CDS	462				hypothetical protein
