locus_tag	ftype	length_bp	gene	EC_number	COG	product
OQ513807_00001	CDS	1137				hypothetical protein
OQ513807_00002	CDS	456				hypothetical protein
OQ513807_00003	CDS	306				hypothetical protein
OQ513807_00004	CDS	492				hypothetical protein
OQ513807_00005	CDS	561				hypothetical protein
OQ513807_00006	CDS	306				hypothetical protein
OQ513807_00007	CDS	1362	MCP			Major capsid protein
OQ513807_00008	CDS	1458				hypothetical protein
OQ513807_00009	CDS	1578				hypothetical protein
OQ513807_00010	CDS	219				hypothetical protein
OQ513807_00011	CDS	243				hypothetical protein
OQ513807_00012	CDS	393				hypothetical protein
OQ513807_00013	CDS	261				hypothetical protein
OQ513807_00014	CDS	333				hypothetical protein
OQ513807_00015	CDS	1386				hypothetical protein
OQ513807_00016	CDS	294				hypothetical protein
OQ513807_00017	CDS	942				hypothetical protein
OQ513807_00018	CDS	792				hypothetical protein
OQ513807_00019	CDS	588				hypothetical protein
OQ513807_00020	CDS	333				hypothetical protein
OQ513807_00021	CDS	237				hypothetical protein
OQ513807_00022	CDS	2847				hypothetical protein
OQ513807_00023	CDS	585				hypothetical protein
OQ513807_00024	CDS	1500				hypothetical protein
OQ513807_00025	CDS	216				hypothetical protein
OQ513807_00026	CDS	159				hypothetical protein
OQ513807_00027	CDS	309				hypothetical protein
OQ513807_00028	CDS	180				hypothetical protein
OQ513807_00029	CDS	969		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
OQ513807_00030	CDS	429				hypothetical protein
OQ513807_00031	CDS	324				hypothetical protein
OQ513807_00032	CDS	897				hypothetical protein
OQ513807_00033	CDS	3507				hypothetical protein
OQ513807_00034	CDS	204				hypothetical protein
OQ513807_00035	CDS	603				hypothetical protein
OQ513807_00036	CDS	567				hypothetical protein
OQ513807_00037	CDS	189				hypothetical protein
OQ513807_00038	CDS	606				hypothetical protein
OQ513807_00039	CDS	288				hypothetical protein
OQ513807_00040	CDS	2118	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
OQ513807_00041	CDS	1149				hypothetical protein
OQ513807_00042	CDS	1026				hypothetical protein
OQ513807_00043	CDS	1353				hypothetical protein
OQ513807_00044	CDS	1437				hypothetical protein
OQ513807_00045	CDS	873				hypothetical protein
OQ513807_00046	CDS	1140				hypothetical protein
OQ513807_00047	CDS	1293				hypothetical protein
OQ513807_00048	CDS	594				hypothetical protein
OQ513807_00049	CDS	363				hypothetical protein
OQ513807_00050	CDS	801				hypothetical protein
OQ513807_00051	CDS	915				hypothetical protein
OQ513807_00052	CDS	684				hypothetical protein
OQ513807_00053	CDS	249				hypothetical protein
OQ513807_00054	CDS	210				hypothetical protein
OQ513807_00055	CDS	345				hypothetical protein
OQ513807_00056	CDS	171				hypothetical protein
OQ513807_00057	CDS	408				hypothetical protein
OQ513807_00058	CDS	453				hypothetical protein
OQ513807_00059	CDS	192				hypothetical protein
OQ513807_00060	CDS	927				hypothetical protein
OQ513807_00061	CDS	927				hypothetical protein
OQ513807_00062	CDS	648				hypothetical protein
OQ513807_00063	CDS	261				hypothetical protein
OQ513807_00064	CDS	300				hypothetical protein
OQ513807_00065	CDS	597				hypothetical protein
OQ513807_00066	CDS	804				hypothetical protein
OQ513807_00067	CDS	3627				hypothetical protein
OQ513807_00068	CDS	369				hypothetical protein
OQ513807_00069	CDS	2649				hypothetical protein
OQ513807_00070	CDS	1476				hypothetical protein
OQ513807_00071	CDS	288				hypothetical protein
OQ513807_00072	CDS	918				hypothetical protein
OQ513807_00073	CDS	168				hypothetical protein
OQ513807_00074	CDS	585				hypothetical protein
OQ513807_00075	CDS	1164				hypothetical protein
OQ513807_00076	CDS	162				hypothetical protein
OQ513807_00077	CDS	219				hypothetical protein
OQ513807_00078	CDS	120				hypothetical protein
OQ513807_00079	CDS	348				hypothetical protein
OQ513807_00080	CDS	1611				hypothetical protein
OQ513807_00081	CDS	1005				hypothetical protein
OQ513807_00082	CDS	420				hypothetical protein
OQ513807_00083	CDS	1014				hypothetical protein
OQ513807_00084	CDS	267				hypothetical protein
OQ513807_00085	CDS	849				hypothetical protein
OQ513807_00086	CDS	2142				hypothetical protein
OQ513807_00087	CDS	1335				hypothetical protein
OQ513807_00088	CDS	465				hypothetical protein
OQ513807_00089	CDS	222				hypothetical protein
OQ513807_00090	CDS	498				hypothetical protein
OQ513807_00091	CDS	1107				hypothetical protein
OQ513807_00092	CDS	360				hypothetical protein
OQ513807_00093	CDS	1356				hypothetical protein
OQ513807_00094	CDS	603				hypothetical protein
OQ513807_00095	CDS	408				hypothetical protein
OQ513807_00096	CDS	771				hypothetical protein
OQ513807_00097	CDS	414				hypothetical protein
OQ513807_00098	CDS	1557				hypothetical protein
OQ513807_00099	CDS	963				hypothetical protein
OQ513807_00100	CDS	171				hypothetical protein
OQ513807_00101	CDS	927				hypothetical protein
OQ513807_00102	CDS	501				hypothetical protein
OQ513807_00103	CDS	1161				hypothetical protein
OQ513807_00104	CDS	738				hypothetical protein
OQ513807_00105	CDS	492				hypothetical protein
OQ513807_00106	CDS	324				hypothetical protein
OQ513807_00107	CDS	546				hypothetical protein
OQ513807_00108	CDS	516				hypothetical protein
OQ513807_00109	CDS	1443				hypothetical protein
OQ513807_00110	CDS	402				hypothetical protein
OQ513807_00111	CDS	777				hypothetical protein
OQ513807_00112	CDS	366				hypothetical protein
OQ513807_00113	CDS	96				hypothetical protein
OQ513807_00114	CDS	948				hypothetical protein
OQ513807_00115	CDS	600				hypothetical protein
OQ513807_00116	CDS	2766				hypothetical protein
OQ513807_00117	CDS	156				hypothetical protein
OQ513807_00118	CDS	891				hypothetical protein
OQ513807_00119	CDS	744				hypothetical protein
OQ513807_00120	CDS	504				hypothetical protein
OQ513807_00121	CDS	2583				hypothetical protein
OQ513807_00122	CDS	1011				hypothetical protein
OQ513807_00123	CDS	1392				hypothetical protein
OQ513807_00124	CDS	636				hypothetical protein
OQ513807_00125	CDS	261				hypothetical protein
OQ513807_00126	CDS	1320				hypothetical protein
OQ513807_00127	CDS	288				hypothetical protein
OQ513807_00128	CDS	510				hypothetical protein
OQ513807_00129	CDS	651				hypothetical protein
OQ513807_00130	CDS	720				hypothetical protein
OQ513807_00131	CDS	372				hypothetical protein
OQ513807_00132	CDS	687				hypothetical protein
