locus_tag	ftype	length_bp	gene	EC_number	COG	product
MK689685_00001	CDS	1137				hypothetical protein
MK689685_00002	CDS	456				hypothetical protein
MK689685_00003	CDS	306				hypothetical protein
MK689685_00004	CDS	492				hypothetical protein
MK689685_00005	CDS	561				hypothetical protein
MK689685_00006	CDS	306				hypothetical protein
MK689685_00007	CDS	1362	MCP			Major capsid protein
MK689685_00008	CDS	1458				hypothetical protein
MK689685_00009	CDS	1545				hypothetical protein
MK689685_00010	CDS	219				hypothetical protein
MK689685_00011	CDS	243				hypothetical protein
MK689685_00012	CDS	393				hypothetical protein
MK689685_00013	CDS	261				hypothetical protein
MK689685_00014	CDS	333				hypothetical protein
MK689685_00015	CDS	1386				hypothetical protein
MK689685_00016	CDS	294				hypothetical protein
MK689685_00017	CDS	942				hypothetical protein
MK689685_00018	CDS	792				hypothetical protein
MK689685_00019	CDS	588				hypothetical protein
MK689685_00020	CDS	333				hypothetical protein
MK689685_00021	CDS	2847				hypothetical protein
MK689685_00022	CDS	540				hypothetical protein
MK689685_00023	CDS	1500				hypothetical protein
MK689685_00024	CDS	2571				hypothetical protein
MK689685_00025	CDS	393				hypothetical protein
MK689685_00026	CDS	561				hypothetical protein
MK689685_00027	CDS	324				hypothetical protein
MK689685_00028	CDS	897				hypothetical protein
MK689685_00029	CDS	3507				hypothetical protein
MK689685_00030	CDS	222				hypothetical protein
MK689685_00031	CDS	603				hypothetical protein
MK689685_00032	CDS	567				hypothetical protein
MK689685_00033	CDS	903				hypothetical protein
MK689685_00034	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MK689685_00035	CDS	1134				hypothetical protein
MK689685_00036	CDS	1026				hypothetical protein
MK689685_00037	CDS	1353				hypothetical protein
MK689685_00038	CDS	1437				hypothetical protein
MK689685_00039	CDS	873				hypothetical protein
MK689685_00040	CDS	1140				hypothetical protein
MK689685_00041	CDS	1293				hypothetical protein
MK689685_00042	CDS	594				hypothetical protein
MK689685_00043	CDS	363				hypothetical protein
MK689685_00044	CDS	801				hypothetical protein
MK689685_00045	CDS	915				hypothetical protein
MK689685_00046	CDS	684				hypothetical protein
MK689685_00047	CDS	264				hypothetical protein
MK689685_00048	CDS	345				hypothetical protein
MK689685_00049	CDS	171				hypothetical protein
MK689685_00050	CDS	429				hypothetical protein
MK689685_00051	CDS	453				hypothetical protein
MK689685_00052	CDS	927				hypothetical protein
MK689685_00053	CDS	927				hypothetical protein
MK689685_00054	CDS	648				hypothetical protein
MK689685_00055	CDS	261				hypothetical protein
MK689685_00056	CDS	300				hypothetical protein
MK689685_00057	CDS	666				hypothetical protein
MK689685_00058	CDS	804				hypothetical protein
MK689685_00059	CDS	3627				hypothetical protein
MK689685_00060	CDS	369				hypothetical protein
MK689685_00061	CDS	2649				hypothetical protein
MK689685_00062	CDS	1476				hypothetical protein
MK689685_00063	CDS	264				hypothetical protein
MK689685_00064	CDS	294				hypothetical protein
MK689685_00065	CDS	918				hypothetical protein
MK689685_00066	CDS	585				hypothetical protein
MK689685_00067	CDS	1434				hypothetical protein
MK689685_00068	CDS	666				hypothetical protein
MK689685_00069	CDS	477				hypothetical protein
MK689685_00070	CDS	1611				hypothetical protein
MK689685_00071	CDS	1005				hypothetical protein
MK689685_00072	CDS	420				hypothetical protein
MK689685_00073	CDS	1014				hypothetical protein
MK689685_00074	CDS	267				hypothetical protein
MK689685_00075	CDS	2973				hypothetical protein
MK689685_00076	CDS	1335				hypothetical protein
MK689685_00077	CDS	465				hypothetical protein
MK689685_00078	CDS	222				hypothetical protein
MK689685_00079	CDS	498				hypothetical protein
MK689685_00080	CDS	1107				hypothetical protein
MK689685_00081	CDS	360				hypothetical protein
MK689685_00082	CDS	105				hypothetical protein
MK689685_00083	CDS	1356				hypothetical protein
MK689685_00084	CDS	603				hypothetical protein
MK689685_00085	CDS	465				hypothetical protein
MK689685_00086	CDS	771				hypothetical protein
MK689685_00087	CDS	414				hypothetical protein
MK689685_00088	CDS	1557				hypothetical protein
MK689685_00089	CDS	963				hypothetical protein
MK689685_00090	CDS	162				hypothetical protein
MK689685_00091	CDS	789				hypothetical protein
MK689685_00092	CDS	501				hypothetical protein
MK689685_00093	CDS	1161				hypothetical protein
MK689685_00094	CDS	738				hypothetical protein
MK689685_00095	CDS	492				hypothetical protein
MK689685_00096	CDS	324				hypothetical protein
MK689685_00097	CDS	546				hypothetical protein
MK689685_00098	CDS	516				hypothetical protein
MK689685_00099	CDS	1443				hypothetical protein
MK689685_00100	CDS	402				hypothetical protein
MK689685_00101	CDS	777				hypothetical protein
MK689685_00102	CDS	345				hypothetical protein
MK689685_00103	CDS	807				hypothetical protein
MK689685_00104	CDS	600				hypothetical protein
MK689685_00105	CDS	2766				hypothetical protein
MK689685_00106	CDS	156				hypothetical protein
MK689685_00107	CDS	891				hypothetical protein
MK689685_00108	CDS	744				hypothetical protein
MK689685_00109	CDS	504				hypothetical protein
MK689685_00110	CDS	2838				hypothetical protein
MK689685_00111	CDS	1011				hypothetical protein
MK689685_00112	CDS	1392				hypothetical protein
MK689685_00113	CDS	615				hypothetical protein
MK689685_00114	CDS	261				hypothetical protein
MK689685_00115	CDS	1320				hypothetical protein
MK689685_00116	CDS	510				hypothetical protein
MK689685_00117	CDS	651				hypothetical protein
MK689685_00118	CDS	720				hypothetical protein
MK689685_00119	CDS	372				hypothetical protein
MK689685_00120	CDS	687				hypothetical protein
