locus_tag	ftype	length_bp	gene	EC_number	COG	product
OK042109_00001	CDS	2028				hypothetical protein
OK042109_00002	CDS	270				hypothetical protein
OK042109_00003	CDS	1023				hypothetical protein
OK042109_00004	CDS	420				hypothetical protein
OK042109_00005	CDS	1611				hypothetical protein
OK042109_00006	CDS	516				hypothetical protein
OK042109_00007	CDS	732				hypothetical protein
OK042109_00008	CDS	1434				hypothetical protein
OK042109_00009	CDS	582				hypothetical protein
OK042109_00010	CDS	1044				hypothetical protein
OK042109_00011	CDS	216				hypothetical protein
OK042109_00012	CDS	288				hypothetical protein
OK042109_00013	CDS	4155				hypothetical protein
OK042109_00014	CDS	369				hypothetical protein
OK042109_00015	CDS	3762				hypothetical protein
OK042109_00016	CDS	804				hypothetical protein
OK042109_00017	CDS	516				hypothetical protein
OK042109_00018	CDS	408				hypothetical protein
OK042109_00019	CDS	261				hypothetical protein
OK042109_00020	CDS	648				hypothetical protein
OK042109_00021	CDS	942				hypothetical protein
OK042109_00022	CDS	945				hypothetical protein
OK042109_00023	CDS	192				hypothetical protein
OK042109_00024	CDS	453				hypothetical protein
OK042109_00025	CDS	429				hypothetical protein
OK042109_00026	CDS	171				hypothetical protein
OK042109_00027	CDS	354				hypothetical protein
OK042109_00028	CDS	210				hypothetical protein
OK042109_00029	CDS	243				hypothetical protein
OK042109_00030	CDS	684				hypothetical protein
OK042109_00031	CDS	915				hypothetical protein
OK042109_00032	CDS	801				hypothetical protein
OK042109_00033	CDS	363				hypothetical protein
OK042109_00034	CDS	600				hypothetical protein
OK042109_00035	CDS	1293				hypothetical protein
OK042109_00036	CDS	1146				hypothetical protein
OK042109_00037	CDS	879				hypothetical protein
OK042109_00038	CDS	1440				hypothetical protein
OK042109_00039	CDS	1350				hypothetical protein
OK042109_00040	CDS	1026				hypothetical protein
OK042109_00041	CDS	1134				hypothetical protein
OK042109_00042	CDS	3159	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
OK042109_00043	CDS	903				hypothetical protein
OK042109_00044	CDS	576				hypothetical protein
OK042109_00045	CDS	585				hypothetical protein
OK042109_00046	CDS	204				hypothetical protein
OK042109_00047	CDS	3507				hypothetical protein
OK042109_00048	CDS	897				hypothetical protein
OK042109_00049	CDS	321				hypothetical protein
OK042109_00050	CDS	405				hypothetical protein
OK042109_00051	CDS	939		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
	CRISPR	188				
OK042109_00052	CDS	1605				hypothetical protein
OK042109_00053	CDS	534				hypothetical protein
OK042109_00054	CDS	2847				hypothetical protein
OK042109_00055	CDS	192				hypothetical protein
OK042109_00056	CDS	336				hypothetical protein
OK042109_00057	CDS	588				hypothetical protein
OK042109_00058	CDS	792				hypothetical protein
OK042109_00059	CDS	957				hypothetical protein
OK042109_00060	CDS	294				hypothetical protein
OK042109_00061	CDS	1398				hypothetical protein
OK042109_00062	CDS	333				hypothetical protein
OK042109_00063	CDS	258				hypothetical protein
OK042109_00064	CDS	393				hypothetical protein
OK042109_00065	CDS	243				hypothetical protein
OK042109_00066	CDS	219				hypothetical protein
OK042109_00067	CDS	1548				hypothetical protein
OK042109_00068	CDS	1458				hypothetical protein
OK042109_00069	CDS	1362	MCP			Major capsid protein
OK042109_00070	CDS	306				hypothetical protein
OK042109_00071	CDS	570				hypothetical protein
OK042109_00072	CDS	504				hypothetical protein
OK042109_00073	CDS	306				hypothetical protein
OK042109_00074	CDS	468				hypothetical protein
OK042109_00075	CDS	1077				hypothetical protein
OK042109_00076	CDS	825				hypothetical protein
OK042109_00077	CDS	381				hypothetical protein
OK042109_00078	CDS	720				hypothetical protein
OK042109_00079	CDS	531				hypothetical protein
OK042109_00080	CDS	507				hypothetical protein
OK042109_00081	CDS	288				hypothetical protein
OK042109_00082	CDS	1314				hypothetical protein
OK042109_00083	CDS	270				hypothetical protein
OK042109_00084	CDS	675				hypothetical protein
OK042109_00085	CDS	1377				hypothetical protein
OK042109_00086	CDS	1011				hypothetical protein
OK042109_00087	CDS	288				hypothetical protein
OK042109_00088	CDS	2583				hypothetical protein
OK042109_00089	CDS	504				hypothetical protein
OK042109_00090	CDS	744				hypothetical protein
OK042109_00091	CDS	690				hypothetical protein
OK042109_00092	CDS	156				hypothetical protein
OK042109_00093	CDS	2763				hypothetical protein
OK042109_00094	CDS	630				hypothetical protein
OK042109_00095	CDS	873				hypothetical protein
OK042109_00096	CDS	987				hypothetical protein
OK042109_00097	CDS	372				hypothetical protein
OK042109_00098	CDS	780				hypothetical protein
OK042109_00099	CDS	321				hypothetical protein
OK042109_00100	CDS	1446				hypothetical protein
OK042109_00101	CDS	516				hypothetical protein
OK042109_00102	CDS	570				hypothetical protein
OK042109_00103	CDS	324				hypothetical protein
OK042109_00104	CDS	492				hypothetical protein
OK042109_00105	CDS	738				hypothetical protein
OK042109_00106	CDS	1164				hypothetical protein
OK042109_00107	CDS	501				hypothetical protein
OK042109_00108	CDS	927				hypothetical protein
OK042109_00109	CDS	186				hypothetical protein
OK042109_00110	CDS	957				hypothetical protein
OK042109_00111	CDS	1572				hypothetical protein
OK042109_00112	CDS	414				hypothetical protein
OK042109_00113	CDS	771				hypothetical protein
OK042109_00114	CDS	465				hypothetical protein
OK042109_00115	CDS	390				hypothetical protein
OK042109_00116	CDS	1356				hypothetical protein
OK042109_00117	CDS	360				hypothetical protein
OK042109_00118	CDS	1107				hypothetical protein
OK042109_00119	CDS	498				hypothetical protein
OK042109_00120	CDS	474				hypothetical protein
OK042109_00121	CDS	225				hypothetical protein
OK042109_00122	CDS	465				hypothetical protein
OK042109_00123	CDS	1335				hypothetical protein
