locus_tag	ftype	length_bp	gene	EC_number	COG	product
MW883601_00001	CDS	1137				hypothetical protein
MW883601_00002	CDS	456				hypothetical protein
MW883601_00003	CDS	294				hypothetical protein
MW883601_00004	CDS	492				hypothetical protein
MW883601_00005	CDS	561				hypothetical protein
MW883601_00006	CDS	306				hypothetical protein
MW883601_00007	CDS	1362	MCP			Major capsid protein
MW883601_00008	CDS	1458				hypothetical protein
MW883601_00009	CDS	1545				hypothetical protein
MW883601_00010	CDS	219				hypothetical protein
MW883601_00011	CDS	243				hypothetical protein
MW883601_00012	CDS	393				hypothetical protein
MW883601_00013	CDS	261				hypothetical protein
MW883601_00014	CDS	333				hypothetical protein
MW883601_00015	CDS	1386				hypothetical protein
MW883601_00016	CDS	294				hypothetical protein
MW883601_00017	CDS	942				hypothetical protein
MW883601_00018	CDS	792				hypothetical protein
MW883601_00019	CDS	588				hypothetical protein
MW883601_00020	CDS	333				hypothetical protein
MW883601_00021	CDS	192				hypothetical protein
MW883601_00022	CDS	2847				hypothetical protein
MW883601_00023	CDS	486				hypothetical protein
MW883601_00024	CDS	1500				hypothetical protein
MW883601_00025	CDS	159				hypothetical protein
MW883601_00026	CDS	909				hypothetical protein
MW883601_00027	CDS	309				hypothetical protein
MW883601_00028	CDS	180				hypothetical protein
MW883601_00029	CDS	393				hypothetical protein
MW883601_00030	CDS	570				hypothetical protein
MW883601_00031	CDS	324				hypothetical protein
MW883601_00032	CDS	897				hypothetical protein
MW883601_00033	CDS	3507				hypothetical protein
MW883601_00034	CDS	204				hypothetical protein
MW883601_00035	CDS	603				hypothetical protein
MW883601_00036	CDS	567				hypothetical protein
MW883601_00037	CDS	903				hypothetical protein
MW883601_00038	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
MW883601_00039	CDS	1134				hypothetical protein
MW883601_00040	CDS	1026				hypothetical protein
MW883601_00041	CDS	1353				hypothetical protein
MW883601_00042	CDS	1437				hypothetical protein
MW883601_00043	CDS	873				hypothetical protein
MW883601_00044	CDS	1140				hypothetical protein
MW883601_00045	CDS	1293				hypothetical protein
MW883601_00046	CDS	594				hypothetical protein
MW883601_00047	CDS	363				hypothetical protein
MW883601_00048	CDS	801				hypothetical protein
MW883601_00049	CDS	915				hypothetical protein
MW883601_00050	CDS	684				hypothetical protein
MW883601_00051	CDS	264				hypothetical protein
MW883601_00052	CDS	345				hypothetical protein
MW883601_00053	CDS	171				hypothetical protein
MW883601_00054	CDS	429				hypothetical protein
MW883601_00055	CDS	453				hypothetical protein
MW883601_00056	CDS	927				hypothetical protein
MW883601_00057	CDS	927				hypothetical protein
MW883601_00058	CDS	648				hypothetical protein
MW883601_00059	CDS	261				hypothetical protein
MW883601_00060	CDS	300				hypothetical protein
MW883601_00061	CDS	666				hypothetical protein
MW883601_00062	CDS	804				hypothetical protein
MW883601_00063	CDS	3318				hypothetical protein
MW883601_00064	CDS	369				hypothetical protein
MW883601_00065	CDS	2649				hypothetical protein
MW883601_00066	CDS	1476				hypothetical protein
MW883601_00067	CDS	189				hypothetical protein
MW883601_00068	CDS	294				hypothetical protein
MW883601_00069	CDS	693				hypothetical protein
MW883601_00070	CDS	585				hypothetical protein
MW883601_00071	CDS	1434				hypothetical protein
MW883601_00072	CDS	666				hypothetical protein
MW883601_00073	CDS	477				hypothetical protein
MW883601_00074	CDS	1611				hypothetical protein
MW883601_00075	CDS	1005				hypothetical protein
MW883601_00076	CDS	420				hypothetical protein
MW883601_00077	CDS	1014				hypothetical protein
MW883601_00078	CDS	267				hypothetical protein
MW883601_00079	CDS	2973				hypothetical protein
MW883601_00080	CDS	1335				hypothetical protein
MW883601_00081	CDS	465				hypothetical protein
MW883601_00082	CDS	222				hypothetical protein
