locus_tag	ftype	length_bp	gene	EC_number	COG	product
AF371960_00001	CDS	1137				hypothetical protein
AF371960_00002	CDS	456				hypothetical protein
AF371960_00003	CDS	306				hypothetical protein
AF371960_00004	CDS	492				hypothetical protein
AF371960_00005	CDS	561				hypothetical protein
AF371960_00006	CDS	306				hypothetical protein
AF371960_00007	CDS	1362	MCP			Major capsid protein
AF371960_00008	CDS	1458				hypothetical protein
AF371960_00009	CDS	1545				hypothetical protein
AF371960_00010	CDS	219				hypothetical protein
AF371960_00011	CDS	243				hypothetical protein
AF371960_00012	CDS	393				hypothetical protein
AF371960_00013	CDS	261				hypothetical protein
AF371960_00014	CDS	333				hypothetical protein
AF371960_00015	CDS	1386				hypothetical protein
AF371960_00016	CDS	294				hypothetical protein
AF371960_00017	CDS	942				hypothetical protein
AF371960_00018	CDS	792				hypothetical protein
AF371960_00019	CDS	588				hypothetical protein
AF371960_00020	CDS	333				hypothetical protein
AF371960_00021	CDS	2847				hypothetical protein
AF371960_00022	CDS	540				hypothetical protein
AF371960_00023	CDS	1500				hypothetical protein
AF371960_00024	CDS	159				hypothetical protein
AF371960_00025	CDS	309				hypothetical protein
AF371960_00026	CDS	180				hypothetical protein
AF371960_00027	CDS	969		1.17.4.1		Ribonucleoside-diphosphate reductase small chain
AF371960_00028	CDS	348				hypothetical protein
AF371960_00029	CDS	324				hypothetical protein
AF371960_00030	CDS	897				hypothetical protein
AF371960_00031	CDS	3507				hypothetical protein
AF371960_00032	CDS	204				hypothetical protein
AF371960_00033	CDS	603				hypothetical protein
AF371960_00034	CDS	567				hypothetical protein
AF371960_00035	CDS	903				hypothetical protein
AF371960_00036	CDS	3135	RPO2	2.7.7.6		DNA-directed RNA polymerase subunit 2
AF371960_00037	CDS	1134				hypothetical protein
AF371960_00038	CDS	1026				hypothetical protein
AF371960_00039	CDS	1353				hypothetical protein
AF371960_00040	CDS	1437				hypothetical protein
AF371960_00041	CDS	873				hypothetical protein
AF371960_00042	CDS	1140				hypothetical protein
AF371960_00043	CDS	1293				hypothetical protein
AF371960_00044	CDS	594				hypothetical protein
AF371960_00045	CDS	363				hypothetical protein
AF371960_00046	CDS	801				hypothetical protein
AF371960_00047	CDS	915				hypothetical protein
AF371960_00048	CDS	684				hypothetical protein
AF371960_00049	CDS	264				hypothetical protein
AF371960_00050	CDS	345				hypothetical protein
AF371960_00051	CDS	171				hypothetical protein
AF371960_00052	CDS	429				hypothetical protein
AF371960_00053	CDS	453				hypothetical protein
AF371960_00054	CDS	192				hypothetical protein
AF371960_00055	CDS	927				hypothetical protein
AF371960_00056	CDS	927				hypothetical protein
AF371960_00057	CDS	648				hypothetical protein
AF371960_00058	CDS	261				hypothetical protein
AF371960_00059	CDS	300				hypothetical protein
AF371960_00060	CDS	666				hypothetical protein
AF371960_00061	CDS	804				hypothetical protein
AF371960_00062	CDS	3324				hypothetical protein
AF371960_00063	CDS	369				hypothetical protein
AF371960_00064	CDS	2649				hypothetical protein
AF371960_00065	CDS	1476				hypothetical protein
AF371960_00066	CDS	189				hypothetical protein
AF371960_00067	CDS	294				hypothetical protein
AF371960_00068	CDS	693				hypothetical protein
AF371960_00069	CDS	585				hypothetical protein
AF371960_00070	CDS	1434				hypothetical protein
AF371960_00071	CDS	666				hypothetical protein
AF371960_00072	CDS	477				hypothetical protein
AF371960_00073	CDS	1611				hypothetical protein
AF371960_00074	CDS	1005				hypothetical protein
